"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.010745001E1;-1.101332784E0;2.777273953E-1;9.232041359E0;9.301647922E0
3.011248535E1;-3.830722719E-2;4.788403213E-2;1.022802925E1;1.022821307E1
3.011752068E1;-2.489969730E-1;-2.585737705E-1;8.734047890E0;8.741421648E0
3.012252550E1;-2.126051188E0;-6.895300746E-1;1.145386124E1;1.166989643E1
3.012756083E1;-2.480392933E0;-1.053448766E-1;9.078812599E0;9.412134979E0
3.013259617E1;-5.841852427E-1;-1.532289088E-1;1.030464458E1;1.032232781E1
3.013763150E1;5.937620401E-1;-9.576806799E-3;1.052491093E1;1.054165049E1
3.014263632E1;-8.523358107E-1;-2.298433632E-1;9.251194954E0;9.293218623E0
3.014767165E1;-2.049436569E0;-8.523358107E-1;1.141555405E1;1.162933965E1
3.015270699E1;-1.953668594E0;-1.053448766E-1;9.184157372E0;9.390243082E0
3.015771181E1;-4.692635238E-1;1.053448766E-1;1.092713642E1;1.093771531E1
3.016274714E1;2.202665508E-1;9.576806426E-2;9.615114212E0;9.618113650E0
3.016778247E1;-7.374141216E-1;-9.576806426E-2;1.090798283E1;1.093329961E1
3.017278729E1;-1.896207690E0;-3.351882398E-1;1.018014526E1;1.036066177E1
3.017782263E1;-1.934514999E0;-1.532289088E-1;9.299078941E0;9.499405062E0
3.018285796E1;-6.799532771E-1;1.915361360E-2;1.024718285E1;1.026973513E1
3.018789330E1;-1.340752989E-1;1.053448766E-1;9.653421402E0;9.654927161E0
3.019289811E1;-8.810662031E-1;-2.585737705E-1;1.077390766E1;1.081296557E1
3.019793345E1;-2.011129379E0;-7.565677166E-1;9.816226959E0;1.004864905E1
3.020296878E1;-2.106897593E0;-3.926490843E-1;9.279925346E0;9.524190527E0
3.020797360E1;-6.895300746E-1;-5.746084079E-2;9.892841339E0;9.917008785E0
3.021300893E1;-1.723825186E-1;-9.576806799E-3;1.022802925E1;1.022948629E1
3.021804427E1;-5.841852427E-1;-3.830722570E-1;1.105163479E1;1.107369172E1
3.022307960E1;-1.733402014E0;-6.129156351E-1;9.911994934E0;1.008107096E1
3.022808442E1;-1.647210717E0;-1.819593310E-1;9.519346237E0;9.662523745E0
3.023311975E1;-6.799532771E-1;-1.532289088E-1;1.018014526E1;1.020397830E1
3.023815509E1;-5.363011956E-1;9.576806799E-3;9.557653427E0;9.572692919E0
3.024315990E1;-6.895300746E-1;-5.746084079E-2;1.084094524E1;1.086300360E1
3.024819524E1;-1.963245392E0;-6.129156351E-1;1.085052204E1;1.104372340E1
3.025323057E1;-1.905784607E0;-4.118026793E-1;9.030928612E0;9.239007956E0
3.025823539E1;-7.565677166E-1;1.915361360E-2;1.022802925E1;1.025599064E1
3.026327072E1;-2.968810201E-1;7.661445439E-2;8.887276649E0;8.892563992E0
3.026830606E1;-6.895300746E-1;-1.532289088E-1;1.154962921E1;1.157120848E1
3.027334139E1;-1.733402014E0;-6.607996821E-1;9.979032516E0;1.014999649E1
3.027834621E1;-1.675941229E0;7.661445439E-2;8.772355080E0;8.931341580E0
3.028338154E1;-1.130063176E0;6.703764945E-2;1.028549004E1;1.034760079E1
3.028841688E1;-4.405331016E-1;1.723825186E-1;8.667010307E0;8.679910876E0
3.029342170E1;-7.278373241E-1;-1.915361285E-1;1.238281155E1;1.240566222E1
3.029845703E1;-1.541865945E0;-5.650315881E-1;9.768342972E0;9.905409416E0
3.030349236E1;-1.455674648E0;-1.340752989E-1;1.063983250E1;1.073978586E1
3.030852770E1;-1.101332784E0;3.830722719E-2;9.481039047E0;9.544867875E0
3.031353252E1;-5.554547906E-1;3.926490843E-1;8.695740700E0;8.722305294E0
3.031856785E1;-5.650315881E-1;1.628057212E-1;1.151132202E1;1.152633077E1
3.032360319E1;-7.757213712E-1;-2.106897533E-1;9.050082207E0;9.085709756E0
3.032860800E1;-1.532289028E0;2.011129409E-1;1.005564690E1;1.017371076E1
3.033364334E1;-8.044517636E-1;-1.915361285E-1;8.580819130E0;8.620573396E0
3.033867867E1;-7.374141216E-1;1.053448766E-1;8.743624687E0;8.775297704E0
3.034368349E1;-5.554547906E-1;2.106897533E-1;1.044829655E1;1.046517181E1
3.034871882E1;-1.149216771E0;-5.363011956E-1;9.777919769E0;9.859819125E0
3.035375416E1;-1.771709204E0;-2.394201756E-1;9.356540680E0;9.525813824E0
3.035875897E1;-1.005564690E0;-2.394201756E-1;9.682151794E0;9.737173396E0
3.036379431E1;-9.481038451E-1;5.746084079E-2;8.877699852E0;8.928368121E0
3.036882964E1;-4.596867263E-1;1.149216816E-1;1.020887566E1;1.021986600E1
3.037386498E1;-9.385270476E-1;-8.619125932E-2;1.101332760E1;1.105358072E1
3.037886979E1;-1.379060149E0;8.619125932E-2;9.509769440E0;9.609628017E0
3.038390513E1;-6.607996821E-1;-2.873041928E-1;1.006522369E1;1.009098251E1
3.038894046E1;-1.197100878E0;1.436520964E-1;8.408436775E0;8.494439089E0
3.039394528E1;-1.091755986E0;-2.585737705E-1;1.100375080E1;1.106080120E1
3.039898061E1;-1.503558636E0;-3.256114423E-1;9.117119789E0;9.246003711E0
3.040401595E1;-1.043871999E0;0.000000000E0;9.682151794E0;9.738261247E0
3.040902077E1;-9.289502501E-1;-7.661445439E-2;1.023760605E1;1.027995116E1
3.041405610E1;-5.458779931E-1;8.619125932E-2;9.528923035E0;9.544935092E0
3.041909144E1;-1.149216771E0;-3.830722719E-2;1.107078838E1;1.113034241E1
3.042412677E1;-1.101332784E0;-2.298433632E-1;8.839392662E0;8.910702807E0
3.042913159E1;-1.541865945E0;1.340752989E-1;1.015141487E1;1.026871709E1
3.043416692E1;-8.140285611E-1;-9.576806426E-2;9.643844604E0;9.678613164E0
3.043920226E1;-7.852981687E-1;0.000000000E0;9.691728592E0;9.723491981E0
3.044420707E1;-4.788403511E-1;7.661445439E-2;1.052491093E1;1.053607649E1
3.044924241E1;-1.130063176E0;-4.692635238E-1;9.672574997E0;9.749664513E0
3.045427774E1;-1.388636947E0;-5.075707436E-1;9.078812599E0;9.198411756E0
3.045928256E1;-1.359906554E0;-3.926490843E-1;9.854534149E0;9.955669864E0
3.046431789E1;-1.168370485E0;-1.819593310E-1;8.619126320E0;8.699858465E0
3.046935323E1;-5.363011956E-1;1.053448766E-1;1.021845245E1;1.023305854E1
3.047435804E1;-6.991068721E-1;1.915361285E-1;1.060152531E1;1.062627759E1
3.047939338E1;-5.937620401E-1;1.915361360E-2;9.471462250E0;9.490074677E0
3.048442871E1;-1.426944256E0;-3.064578176E-1;1.127190113E1;1.136599496E1
3.048946405E1;-1.417367458E0;-5.937620401E-1;8.638279915E0;8.773902425E0
3.049446886E1;-1.723825216E0;-2.681505978E-1;1.081221485E1;1.095205315E1
3.049950420E1;-5.363011956E-1;-3.160346150E-1;9.500192642E0;9.520564956E0
3.050453953E1;-8.236053586E-1;-1.053448766E-1;1.061110210E1;1.064353847E1
3.050954435E1;-5.171475410E-1;-1.532289088E-1;1.045787334E1;1.047177328E1
3.051457968E1;-1.110909581E0;-2.873041928E-1;1.017056847E1;1.023509290E1
3.051961502E1;-1.331176162E0;-4.596867263E-1;9.318233490E0;9.424055244E0
3.052461984E1;-9.864110947E-1;-1.819593310E-1;9.327810287E0;9.381586263E0
3.052965517E1;-1.024718285E0;-1.436520964E-1;9.624691010E0;9.680152918E0
3.053469050E1;-3.447650373E-1;-1.149216816E-1;9.816226959E0;9.822951778E0
3.053969532E1;-7.757213712E-1;-1.819593310E-1;1.032379818E1;1.035449959E1
3.054473066E1;-7.278373241E-1;-4.788403213E-2;9.481039047E0;9.509055761E0
3.054976599E1;-1.570596337E0;-7.182605267E-1;1.082179165E1;1.095873376E1
3.055480133E1;-1.158793569E0;-6.607996821E-1;8.734047890E0;8.835329722E0
3.055980614E1;-1.149216771E0;-6.703764945E-2;1.038125896E1;1.044489018E1
3.056484148E1;-5.267243981E-1;-1.053448766E-1;9.902418137E0;9.916976408E0
3.056987681E1;-1.187524080E0;-2.202665508E-1;9.643844604E0;9.719180498E0
3.057488163E1;-1.015141487E0;-2.968810201E-1;1.064940929E1;1.070180213E1
3.057991696E1;-1.321599364E0;-3.447650373E-1;9.241618156E0;9.342001604E0
3.058495230E1;-1.149216771E0;-2.968810201E-1;9.346963882E0;9.422025862E0
3.058995711E1;-1.063025594E0;-2.777273953E-1;9.988609314E0;1.004885426E1
3.059499245E1;-1.034295082E0;-2.202665508E-1;9.682151794E0;9.739730337E0
3.060002778E1;-5.841852427E-1;-3.543418646E-1;1.087925243E1;1.090068640E1
3.060503260E1;-8.236053586E-1;-4.692635238E-1;9.672574997E0;9.718911519E0
3.061006793E1;-9.768342972E-1;-3.447650373E-1;9.078812599E0;9.137718883E0
3.061510327E1;-1.312022567E0;-5.363011956E-1;1.086967564E1;1.096170017E1
3.062013860E1;-1.110909581E0;-3.256114423E-1;9.050082207E0;9.123822163E0
3.062514342E1;-9.193734527E-1;-5.746084079E-2;1.028549004E1;1.032665747E1
3.063017875E1;-6.033388376E-1;-3.160346150E-1;9.730035782E0;9.753844983E0
3.063521409E1;-6.224924326E-1;-4.979939461E-1;9.643844604E0;9.676736720E0
3.064021890E1;-9.481038451E-1;-5.171475410E-1;1.043871975E1;1.049443722E1
3.064525424E1;-1.139639974E0;-7.661445439E-2;9.366117477E0;9.435507705E0
3.065028957E1;-1.072602391E0;-5.458779931E-1;9.595960617E0;9.671138446E0
3.065529439E1;-1.465251446E0;-4.309563041E-1;9.672574997E0;9.792415034E0
3.066032973E1;-9.576807022E-1;-2.394201756E-1;8.848969460E0;8.903860671E0
3.066536506E1;-8.714894056E-1;-3.830722570E-1;1.050575733E1;1.054879971E1
3.067040040E1;-1.283292055E0;-4.501099288E-1;9.509769440E0;9.606516135E0
3.067540521E1;-1.072602391E0;-1.915361285E-1;1.024718285E1;1.030494630E1
3.068044055E1;-6.320692301E-1;-4.118026793E-1;9.739612579E0;9.768784272E0
3.068547588E1;-9.385270476E-1;-2.011129409E-1;1.006522369E1;1.011088559E1
3.069048070E1;-9.864110947E-1;-3.256114423E-1;1.057279491E1;1.062370095E1
3.069551603E1;-8.906430602E-1;-3.734954596E-1;9.921571732E0;9.968466760E0
3.070055137E1;-1.110909581E0;-5.075707436E-1;9.586383820E0;9.663876184E0
3.070555618E1;-1.244984865E0;-4.884171486E-1;9.911994934E0;1.000180895E1
3.071059152E1;-1.244984865E0;-2.585737705E-1;8.753201485E0;8.845076819E0
3.071562685E1;-6.320692301E-1;-5.171475410E-1;1.022802925E1;1.026058163E1
3.072063167E1;-7.565677166E-1;-3.734954596E-1;9.366117477E0;9.404044352E0
3.072566700E1;-6.033388376E-1;-2.585737705E-1;9.864110947E0;9.885927519E0
3.073070234E1;-1.101332784E0;-2.968810201E-1;1.050575733E1;1.056749778E1
3.073573767E1;-1.082179189E0;-4.692635238E-1;9.509769440E0;9.582642373E0
3.074074249E1;-1.340752959E0;-5.554547906E-1;1.051533413E1;1.061500826E1
3.074577782E1;-8.236053586E-1;-4.979939461E-1;9.777919769E0;9.825173727E0
3.075081316E1;-1.216254473E0;-4.788403511E-1;8.935160637E0;9.030263486E0
3.075581798E1;-8.044517636E-1;-4.309563041E-1;1.003649330E1;1.007789977E1
3.076085331E1;-1.292868972E0;-1.915361285E-1;8.973467827E0;9.068148714E0
3.076588864E1;-6.512228847E-1;-4.405331016E-1;9.969455719E0;1.000041039E1
3.077092398E1;-1.752555609E0;-2.777273953E-1;9.979032516E0;1.013556479E1
3.077592880E1;-7.757213712E-1;-5.554547906E-1;9.270348549E0;9.319315205E0
3.078096413E1;-1.388636947E0;-6.320692301E-1;1.089840603E1;1.100468437E1
3.078599946E1;-1.197100878E0;-9.481038451E-1;9.260771751E0;9.385832134E0
3.079100428E1;-1.053448796E0;-5.746083856E-1;1.018972206E1;1.026013474E1
3.079603962E1;-1.005564690E0;-4.692635238E-1;9.193734169E0;9.260459847E0
3.080107495E1;-4.979939461E-1;-5.458779931E-1;9.873687744E0;9.901297411E0
3.080611029E1;-1.072602391E0;-1.340752989E-1;9.318233490E0;9.380721052E0
3.081111510E1;-7.374141216E-1;-2.394201756E-1;1.006522369E1;1.009503985E1
3.081615044E1;-7.374141216E-1;-1.053448766E-1;1.021845245E1;1.024556722E1
3.082118577E1;-1.158793569E0;-3.064578176E-1;9.433155060E0;9.509002751E0
3.082619059E1;-1.379060149E0;-3.734954596E-1;1.008437729E1;1.018508572E1
3.083122592E1;-8.523358107E-1;-7.278373241E-1;9.519346237E0;9.585101788E0
3.083626126E1;-1.608903527E0;-4.118026793E-1;1.017056847E1;1.030527122E1
3.084126607E1;-5.746083856E-1;-1.723825186E-1;9.279925346E0;9.299295939E0
3.084630141E1;-9.864110947E-1;-3.734954596E-1;1.002691650E1;1.008223984E1
3.085133674E1;-7.565677166E-1;-1.628057212E-1;9.825803757E0;9.856232540E0
3.085634156E1;-9.097966552E-1;1.149216816E-1;1.010353088E1;1.014506152E1
3.086137689E1;-8.140285611E-1;-3.830722570E-1;9.777919769E0;9.819221042E0
3.086641223E1;-1.618480325E0;-3.256114423E-1;9.519346237E0;9.661441619E0
3.087144756E1;-9.481038451E-1;-1.244984865E-1;9.078812599E0;9.129032752E0
3.087645238E1;-1.158793569E0;-4.501099288E-1;1.006522369E1;1.014170249E1
3.088148771E1;-9.672574997E-1;-3.734954596E-1;9.241618156E0;9.299601716E0
3.088652305E1;-1.244984865E0;-2.489969730E-1;1.014183807E1;1.022100124E1
3.089152786E1;-9.289502501E-1;-1.819593310E-1;9.854534149E0;9.899893992E0
3.089656320E1;-5.841852427E-1;-1.723825186E-1;9.950302124E0;9.968926747E0
3.090159853E1;-9.193734527E-1;2.873041928E-1;9.950302124E0;9.996814673E0
3.090660335E1;-9.097966552E-1;2.202665508E-1;1.030464458E1;1.034707434E1
3.091163869E1;-6.320692301E-1;-1.915361360E-2;9.682151794E0;9.702780104E0
3.091667402E1;-1.426944256E0;-2.489969730E-1;9.624691010E0;9.733080007E0
3.092170936E1;-9.193734527E-1;1.532289088E-1;9.615114212E0;9.660183640E0
3.092671417E1;-7.278373241E-1;-4.692635238E-1;9.825803757E0;9.863892482E0
3.093174951E1;-1.168370485E0;-1.244984865E-1;9.442731857E0;9.515554340E0
3.093678484E1;-8.619126081E-1;-7.661445439E-2;1.025675964E1;1.029319588E1
3.094178966E1;-1.072602391E0;-3.351882398E-1;9.720458984E0;9.785200556E0
3.094682499E1;-1.005564690E0;1.340752989E-1;1.013226128E1;1.018291977E1
3.095186033E1;-1.120486379E0;1.340752989E-1;9.969455719E0;1.003312081E1
3.095686514E1;-1.015141487E0;-1.915361360E-2;9.806650162E0;9.859070265E0
3.096190048E1;-1.034295082E0;1.053448766E-1;1.038125896E1;1.043318751E1
3.096693581E1;-8.906430602E-1;1.340752989E-1;9.442731857E0;9.485589395E0
3.097194063E1;-1.446097851E0;7.661445439E-2;1.130063248E1;1.139304012E1
3.097697596E1;-2.394201756E-1;-5.746084079E-2;8.427590370E0;8.431186347E0
3.098201130E1;-1.455674648E0;4.309563041E-1;1.120486355E1;1.130724012E1
3.098701612E1;-9.864110947E-1;5.458779931E-1;8.475474358E0;8.550126035E0
3.099205145E1;-8.331822157E-1;-1.915361360E-2;1.026633644E1;1.030010793E1
3.099708678E1;-9.672574997E-1;1.053448766E-1;9.873687744E0;9.921511693E0
3.100212212E1;-1.264138460E0;1.819593310E-1;9.902418137E0;9.984439904E0
3.100712694E1;-5.937620401E-1;-2.968810201E-1;9.950302124E0;9.972422176E0
3.101216227E1;-1.254561663E0;6.703764945E-2;1.022802925E1;1.030490181E1
3.101719760E1;-1.005564690E0;3.351882398E-1;9.940725327E0;9.997076148E0
3.102220242E1;-9.481038451E-1;-1.915361360E-2;9.825803757E0;9.871458212E0
3.102723776E1;-9.002198577E-1;2.681505978E-1;9.969455719E0;1.001360813E1
3.103227309E1;-8.906430602E-1;3.160346150E-1;1.033337498E1;1.037650044E1
3.103727791E1;-9.768342972E-1;-5.746084079E-2;9.356540680E0;9.407569319E0
3.104231324E1;-9.002198577E-1;-1.532289088E-1;1.023760605E1;1.027825143E1
3.104734858E1;-1.580173135E0;-1.436520964E-1;9.720458984E0;9.849106859E0
3.105235339E1;-1.177947283E0;-3.830722719E-2;9.509769440E0;9.582522739E0
3.105738873E1;-1.024718285E0;6.703764945E-2;1.024718285E1;1.029850950E1
3.106242406E1;-1.331176162E0;8.619125932E-2;9.528923035E0;9.621841461E0
3.106745940E1;-1.187524080E0;1.532289088E-1;9.232041359E0;9.309365187E0
3.107246421E1;-7.565677166E-1;8.619125932E-2;1.111867237E1;1.114471619E1
3.107749955E1;-9.193734527E-1;8.619125932E-2;8.686163902E0;8.735108460E0
3.108253488E1;-7.565677166E-1;1.053448766E-1;1.026633644E1;1.029471496E1
3.108753970E1;-5.363011956E-1;-1.915361360E-2;9.816226959E0;9.830884881E0
3.109257503E1;-7.278373241E-1;3.830722719E-2;9.414001465E0;9.442173383E0
3.109761037E1;-1.235408068E0;3.447650373E-1;9.825803757E0;9.909163208E0
3.110261518E1;-7.565677166E-1;5.746084079E-2;9.423578262E0;9.454074451E0
3.110765052E1;-1.206677675E0;-4.788403213E-2;1.001733971E1;1.008986911E1
3.111268585E1;-1.359906554E0;1.915361360E-2;1.001733971E1;1.010924367E1
3.111772119E1;-1.216254473E0;-3.447650373E-1;1.002691650E1;1.010629469E1
3.112272600E1;-9.576807022E-1;-3.256114423E-1;9.538499832E0;9.591983850E0
3.112776134E1;-1.101332784E0;9.576806799E-3;1.058237171E1;1.063953085E1
3.113279667E1;-5.554547906E-1;-1.340752989E-1;8.887276649E0;8.905627011E0
3.113780149E1;-9.289502501E-1;-6.703764945E-2;9.816226959E0;9.860312081E0
3.114283683E1;-7.852981687E-1;1.915361285E-1;9.749189377E0;9.782641402E0
3.114787216E1;-1.120486379E0;1.915361360E-2;9.701305389E0;9.765817060E0
3.115287698E1;-5.937620401E-1;-3.543418646E-1;9.892841339E0;9.916976418E0
3.115791231E1;-9.193734527E-1;2.873041928E-1;1.020887566E1;1.025421540E1
3.116294765E1;-9.097966552E-1;-1.532289088E-1;9.308655739E0;9.354265376E0
3.116795246E1;-7.565677166E-1;-1.915361285E-1;1.080263805E1;1.083079266E1
3.117298780E1;-1.043871999E0;-3.830722719E-2;9.787496567E0;9.843080069E0
3.117802313E1;-1.063025594E0;-2.489969730E-1;9.643844604E0;9.705450101E0
3.118305847E1;-8.044517636E-1;-8.619125932E-2;1.036210537E1;1.039364225E1
3.118806328E1;-9.289502501E-1;-1.915361285E-1;9.030928612E0;9.080600544E0
3.119309862E1;-7.852981687E-1;-1.436520964E-1;1.000776291E1;1.003955415E1
3.119813395E1;-5.937620401E-1;-1.340752989E-1;1.027591324E1;1.029392648E1
3.120313877E1;-5.458779931E-1;-3.543418646E-1;9.605537415E0;9.627558879E0
3.120817410E1;-1.005564690E0;-8.619125932E-2;1.032379818E1;1.037301297E1
3.121320944E1;-4.022258818E-1;-1.915361285E-1;1.086009884E1;1.086923266E1
3.121821426E1;-1.015141487E0;-1.915361285E-1;9.519346237E0;9.575236348E0
3.122324959E1;-8.427590132E-1;1.915361360E-2;1.036210537E1;1.039633769E1
3.122828492E1;-9.576807022E-1;-1.723825186E-1;1.007480049E1;1.012168331E1
3.123332026E1;-8.331822157E-1;-2.968810201E-1;9.433155060E0;9.474531404E0
3.123832508E1;-9.864110947E-1;-3.639186621E-1;1.032379818E1;1.037719868E1
3.124336041E1;-6.033388376E-1;-2.681505978E-1;8.676587105E0;8.701671465E0
3.124839574E1;-5.075707436E-1;-6.129156351E-1;1.040998936E1;1.044036264E1
3.125340056E1;-9.289502501E-1;-3.830722719E-2;9.107542992E0;9.154876043E0
3.125843590E1;-4.213795066E-1;-4.213795066E-1;1.008437729E1;1.010196945E1
3.126347123E1;-9.768342972E-1;-3.639186621E-1;1.031422138E1;1.036676443E1
3.126850656E1;-4.884171486E-1;-3.447650373E-1;9.892841339E0;9.910889163E0
3.127351138E1;-1.082179189E0;-3.256114423E-1;1.002691650E1;1.009040084E1
3.127854672E1;-3.256114423E-1;-4.118026793E-1;9.825803757E0;9.839818277E0
3.128358205E1;-9.959878922E-1;-2.777273953E-1;9.509769440E0;9.565816180E0
3.128858687E1;-5.650315881E-1;-3.543418646E-1;9.184157372E0;9.208342168E0
3.129362220E1;-8.044517636E-1;-4.022258818E-1;9.787496567E0;9.828734270E0
3.129865754E1;-6.895300746E-1;-6.320692301E-1;9.165003777E0;9.212614041E0
3.130366235E1;-1.273715258E0;-3.639186621E-1;1.000776291E1;1.009505353E1
3.130869769E1;-3.830722570E-1;-4.884171486E-1;9.251194954E0;9.271995672E0
3.131373302E1;-8.906430602E-1;-4.213795066E-1;1.017056847E1;1.021818324E1
3.131876836E1;-9.672574997E-1;-4.118026793E-1;9.576807022E0;9.634334500E0
3.132377317E1;-7.852981687E-1;-5.554547906E-1;9.998186111E0;1.004434910E1
3.132880851E1;-6.129156351E-1;-4.118026793E-1;1.006522369E1;1.009227304E1
3.133384384E1;-9.864110947E-1;-3.351882398E-1;9.806650162E0;9.861832761E0
3.133884866E1;-6.129156351E-1;-4.501099288E-1;9.797073364E0;9.826541153E0
3.134388399E1;-8.906430602E-1;-3.160346150E-1;1.014183807E1;1.018577451E1
3.134891933E1;-9.002198577E-1;-3.256114423E-1;9.643844604E0;9.691241270E0
3.135395466E1;-7.469909191E-1;-5.650315881E-1;9.509769440E0;9.555782068E0
3.135895948E1;-2.873041928E-1;-4.979939461E-1;9.959878922E0;9.976458781E0
3.136399481E1;-8.619126081E-1;-3.351882398E-1;9.691728592E0;9.735751003E0
3.136903015E1;-7.757213712E-1;-4.022258818E-1;8.992621422E0;9.034974784E0
3.137403497E1;-5.746084079E-2;-2.873041928E-1;1.057279491E1;1.057685387E1
3.137907030E1;-5.363011956E-1;-3.830722570E-1;9.624691010E0;9.647229673E0
3.138410563E1;-1.043871999E0;-7.086837292E-1;9.500192642E0;9.583609008E0
3.138911045E1;-4.788403511E-1;-6.129156351E-1;1.019929886E1;1.022891250E1
3.139414579E1;-5.746083856E-1;-4.596867263E-1;9.883264542E0;9.910620802E0
3.139918112E1;-6.799532771E-1;-4.309563041E-1;9.816226959E0;9.849181261E0
3.140421646E1;-7.469909191E-1;-4.501099288E-1;9.509769440E0;9.549675868E0
3.140922127E1;-6.129156351E-1;-3.447650373E-1;9.078812599E0;9.106007178E0
3.141425661E1;-5.650315881E-1;-2.585737705E-1;1.071644688E1;1.073444711E1
3.141929194E1;-5.554547906E-1;-5.554547906E-1;9.318233490E0;9.351285228E0
3.142429676E1;-7.469909191E-1;-5.171475410E-1;9.873687744E0;9.915399472E0
3.142933209E1;-6.991068721E-1;-2.202665508E-1;1.022802925E1;1.025426010E1
3.143436743E1;-6.033388376E-1;-4.022258818E-1;9.394847870E0;9.422789922E0
3.143937224E1;-6.320692301E-1;-5.554547906E-1;9.088389397E0;9.127259357E0
3.144440758E1;-9.289502501E-1;-2.011129409E-1;9.423578262E0;9.471389668E0
3.144944291E1;-6.799532771E-1;-4.405331016E-1;1.011310768E1;1.014550900E1
3.145447825E1;-6.703764796E-1;-4.309563041E-1;8.877699852E0;8.913399050E0
3.145948306E1;-6.416460276E-1;-1.436520964E-1;1.030464458E1;1.032560146E1
3.146451840E1;-5.363011956E-1;-4.405331016E-1;1.009395409E1;1.011778619E1
3.146955373E1;-7.757213712E-1;-4.118026793E-1;9.184157372E0;9.226053962E0
3.147455855E1;-6.033388376E-1;-2.489969730E-1;1.106121159E1;1.108045211E1
3.147959388E1;-4.405331016E-1;-3.734954596E-1;9.768342972E0;9.785402020E0
3.148462922E1;-2.873041928E-1;-1.915361285E-1;1.002691650E1;1.003286023E1
3.148963404E1;-2.202665508E-1;-9.576806799E-3;1.063025570E1;1.063254181E1
3.149466937E1;-5.267243981E-1;-6.703764945E-2;9.615114212E0;9.629763961E0
3.149970470E1;-6.703764945E-2;-1.149216816E-1;1.039083576E1;1.039168749E1
3.150474004E1;-6.129156351E-1;-4.788403213E-2;1.083136845E1;1.084880182E1
3.150974486E1;-5.746083856E-1;-2.394201756E-1;9.203310966E0;9.224338977E0
3.151478019E1;-6.512228847E-1;-3.351882398E-1;1.014183807E1;1.016825068E1
3.151981552E1;-6.799532771E-1;1.915361360E-2;9.988609314E0;1.001174407E1
3.152482034E1;-6.607996821E-1;-3.351882398E-1;8.475474358E0;8.507800712E0
3.152985568E1;-4.405331016E-1;-1.628057212E-1;1.001733971E1;1.002834333E1
3.153489101E1;-6.416460276E-1;-2.106897533E-1;9.902418137E0;9.925421137E0
3.153989583E1;-6.320692301E-1;-4.884171486E-1;8.695740700E0;8.732351868E0
3.154493116E1;-1.915361285E-1;-2.873042040E-2;1.012268448E1;1.012453715E1
3.154996650E1;-4.309563041E-1;-3.160346150E-1;9.988609314E0;1.000289544E1
3.155500183E1;-6.320692301E-1;1.053448766E-1;9.452308655E0;9.474003798E0
3.156000665E1;-4.884171486E-1;-3.830722719E-2;1.043871975E1;1.045020999E1
3.156504198E1;-7.278373241E-1;-1.819593310E-1;1.010353088E1;1.013134703E1
3.157007732E1;-9.193734527E-1;2.106897533E-1;9.097966194E0;9.146727644E0
3.157508213E1;-2.873041928E-1;-3.926490843E-1;1.108036518E1;1.109104186E1
3.158011747E1;-8.427590132E-1;-2.777273953E-1;8.465897560E0;8.512273301E0
3.158515280E1;-8.427590132E-1;-1.532289088E-1;1.040998936E1;1.044517115E1
3.159015762E1;-3.160346150E-1;-1.628057212E-1;9.959878922E0;9.966221536E0
3.159519295E1;-4.022258818E-1;-1.244984865E-1;9.299078941E0;9.308606485E0
3.160022829E1;-7.852981687E-1;-5.746084079E-2;1.021845245E1;1.024874458E1
3.160523311E1;-4.118026793E-1;1.149216816E-1;9.902418137E0;9.911643324E0
3.161026844E1;-1.915361285E-1;-1.149216816E-1;1.014183807E1;1.014429754E1
3.161530377E1;-3.256114423E-1;7.661445439E-2;1.036210537E1;1.036750309E1
3.162033911E1;-3.351882398E-1;-2.873042040E-2;1.009395409E1;1.009955869E1
3.162534393E1;-3.830722570E-1;-1.819593310E-1;1.007480049E1;1.008372245E1
3.163037926E1;-6.224924326E-1;2.202665508E-1;1.013226128E1;1.015375461E1
3.163541459E1;-6.129156351E-1;-1.532289088E-1;1.020887566E1;1.022840588E1
3.164041941E1;-5.841852427E-1;-4.788403213E-2;9.193734169E0;9.212399972E0
3.164545475E1;-7.086837292E-1;4.788403213E-2;1.024718285E1;1.027177111E1
3.165049008E1;-8.140285611E-1;-2.394201756E-1;9.749189377E0;9.786044044E0
3.165549490E1;-2.489969730E-1;-2.777273953E-1;9.461885452E0;9.469234832E0
3.166053023E1;-3.543418646E-1;-1.915361360E-2;1.041956615E1;1.042560712E1
3.166556557E1;-3.926490843E-1;1.244984865E-1;9.701305389E0;9.710046315E0
3.167057038E1;-3.351882398E-1;3.734954596E-1;9.337387085E0;9.350863468E0
3.167560572E1;-1.053448766E-1;4.309563041E-1;1.089840603E1;1.090743209E1
3.168064105E1;-9.289502501E-1;3.160346150E-1;8.992621422E0;9.045997263E0
3.168567639E1;-1.340752989E-1;-5.746084079E-2;1.014183807E1;1.014288704E1
3.169068120E1;-3.830722570E-1;1.244984865E-1;1.013226128E1;1.014026443E1
3.169571654E1;-2.777273953E-1;-3.734954596E-1;8.791508675E0;8.803820542E0
3.170075187E1;-4.501099288E-1;2.873042040E-2;1.099417400E1;1.100342158E1
3.170575669E1;-2.106897533E-1;-1.723825186E-1;9.528923035E0;9.532810714E0
3.171079202E1;-7.469909191E-1;2.968810201E-1;9.864110947E0;9.896808503E0
