"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.168398368E1;-5.746083856E-1;1.130063176E0;1.037168217E1;1.044887595E1
3.168898850E1;-5.458779931E-1;1.015141487E0;1.018972206E1;1.025470286E1
3.169402384E1;-6.320692301E-1;9.481038451E-1;9.988609314E0;1.005339388E1
3.169905917E1;-5.554547906E-1;7.661445141E-1;9.758766174E0;9.804541024E0
3.170406399E1;-6.607996821E-1;8.906430602E-1;9.576807022E0;9.640805673E0
3.170909933E1;-6.607996821E-1;9.002198577E-1;9.318233490E0;9.384909557E0
3.171413466E1;-4.501099288E-1;1.091755986E0;9.318233490E0;9.392763462E0
3.171913948E1;-2.873041928E-1;1.350329757E0;9.030928612E0;9.135841819E0
3.172417482E1;-1.915361285E-1;1.532289028E0;9.021351814E0;9.152561626E0
3.172921015E1;-4.788403213E-2;1.752555609E0;9.059659004E0;9.227738906E0
3.173421497E1;1.628057212E-1;1.905784607E0;9.107542992E0;9.306226948E0
3.173925031E1;2.394201756E-1;2.087743998E0;9.308655739E0;9.542906721E0
3.174428564E1;4.118026793E-1;2.183511972E0;9.567230225E0;9.821873556E0
3.174932098E1;6.320692301E-1;2.298433542E0;9.691728592E0;9.980576705E0
3.175432579E1;5.267243981E-1;2.327163935E0;9.940725327E0;1.022306953E1
3.175936113E1;4.884171486E-1;2.250549555E0;1.018014526E1;1.043737909E1
3.176439646E1;3.160346150E-1;2.183511972E0;1.039083576E1;1.062247948E1
3.176940128E1;1.244984865E-1;1.944091797E0;1.042914295E1;1.060952475E1
3.177443662E1;-2.873042040E-2;1.733402014E0;1.046745014E1;1.061004338E1
3.177947195E1;-1.340752989E-1;1.551442742E0;1.044829655E1;1.056370444E1
3.178447677E1;-3.926490843E-1;1.388636947E0;1.024718285E1;1.034829658E1
3.178951211E1;-5.363011956E-1;1.168370485E0;1.007480049E1;1.015649120E1
3.179454744E1;-6.799532771E-1;1.034295082E0;9.911994934E0;9.988981247E0
3.179955226E1;-6.607996821E-1;9.289502501E-1;9.730035782E0;9.796591300E0
3.180458760E1;-7.278373241E-1;8.906430602E-1;9.509769440E0;9.579076523E0
3.180962293E1;-7.852981687E-1;8.906430602E-1;9.279925346E0;9.355584039E0
3.181465827E1;-8.523358107E-1;9.672574997E-1;9.232041359E0;9.321622770E0
3.181966309E1;-7.182605267E-1;1.254561663E0;9.270348549E0;9.382386976E0
3.182469842E1;-6.895300746E-1;1.446097851E0;9.136273384E0;9.275674750E0
3.182973376E1;-5.937620401E-1;1.685518026E0;9.088389397E0;9.262415787E0
3.183473857E1;-4.788403511E-1;1.867477298E0;9.270348549E0;9.468691660E0
3.183977391E1;-3.543418646E-1;1.896207690E0;9.404424667E0;9.600227346E0
3.184480924E1;-2.298433632E-1;2.011129379E0;9.777919769E0;9.985248338E0
3.184981406E1;-1.628057212E-1;2.020706177E0;1.002691650E1;1.022980028E1
3.185484940E1;-3.351882398E-1;1.924938202E0;1.024718285E1;1.043180207E1
3.185988473E1;-4.213795066E-1;1.857900500E0;1.040041256E1;1.057345433E1
3.186492007E1;-4.884171486E-1;1.704671621E0;1.038125896E1;1.053161879E1
3.186992489E1;-5.075707436E-1;1.474828243E0;1.029506683E1;1.041254760E1
3.187496022E1;-6.320692301E-1;1.426944256E0;1.027591324E1;1.039375170E1
3.187999556E1;-6.799532771E-1;1.340752959E0;1.027591324E1;1.038529479E1
3.188500038E1;-6.703764796E-1;1.264138460E0;1.009395409E1;1.019486929E1
3.189003571E1;-7.757213712E-1;1.216254473E0;1.001733971E1;1.012067752E1
3.189507105E1;-7.757213712E-1;1.321599364E0;9.825803757E0;9.944585863E0
3.190007586E1;-7.182605267E-1;1.379060149E0;9.643844604E0;9.768390033E0
3.190511120E1;-7.757213712E-1;1.436521053E0;9.557653427E0;9.696085572E0
3.191014654E1;-6.416460276E-1;1.398213744E0;9.366117477E0;9.491620931E0
3.191515136E1;-4.213795066E-1;1.561019540E0;9.299078941E0;9.438602219E0
3.192018669E1;-4.118026793E-1;1.647210717E0;9.279925346E0;9.433975781E0
3.192522203E1;-3.926490843E-1;1.589749932E0;9.327810287E0;9.470455264E0
3.193025736E1;-3.447650373E-1;1.695094824E0;9.366117477E0;9.524513951E0
3.193526218E1;-2.585737705E-1;1.790862918E0;9.375694275E0;9.548701143E0
3.194029751E1;-2.011129409E-1;1.771709204E0;9.433155060E0;9.600198659E0
3.194533285E1;-2.777273953E-1;1.838746905E0;9.528923035E0;9.708681522E0
3.195033767E1;-1.915361285E-1;1.905784607E0;9.605537415E0;9.794643949E0
3.195537300E1;-9.576806799E-3;1.781286120E0;9.816226959E0;9.976541669E0
3.196040834E1;-2.873042040E-2;1.857900500E0;9.988609314E0;1.015996731E1
3.196541316E1;-9.576806799E-3;1.771709204E0;1.010353088E1;1.025769865E1
3.197044849E1;1.915361360E-2;1.829170108E0;1.025675964E1;1.041860588E1
3.197548383E1;-2.873042040E-2;1.829170108E0;1.021845245E1;1.038091804E1
3.198051916E1;-6.703764945E-2;1.800439715E0;1.018014526E1;1.033834778E1
3.198552398E1;9.576806799E-3;1.714248419E0;1.007480049E1;1.021960588E1
3.199055932E1;9.576806799E-3;1.628057122E0;1.000776291E1;1.013932839E1
3.199559465E1;-8.619125932E-2;1.714248419E0;1.002691650E1;1.017276418E1
3.200059947E1;-1.915361360E-2;1.628057122E0;9.921571732E0;1.005427881E1
3.200563481E1;0.000000000E0;1.685518026E0;9.835380554E0;9.978761530E0
3.201067014E1;-1.436520964E-1;1.618480325E0;9.720458984E0;9.855325330E0
3.201570548E1;-1.723825186E-1;1.618480325E0;9.557653427E0;9.695253134E0
3.202071030E1;-9.576806426E-2;1.551442742E0;9.490615845E0;9.617064792E0
3.202574563E1;-1.340752989E-1;1.541865945E0;9.500192642E0;9.625434381E0
3.203078097E1;-2.777273953E-1;1.608903527E0;9.567230225E0;9.705544665E0
3.203578578E1;-3.256114423E-1;1.589749932E0;9.548076630E0;9.684993288E0
3.204082112E1;-3.256114423E-1;1.589749932E0;9.605537415E0;9.741646508E0
3.204585646E1;-2.873041928E-1;1.561019540E0;9.576807022E0;9.707448606E0
3.205086127E1;-3.256114423E-1;1.551442742E0;9.586383820E0;9.716571007E0
3.205589661E1;-2.489969730E-1;1.618480325E0;9.634267807E0;9.772440546E0
3.206093194E1;-2.489969730E-1;1.704671621E0;9.758766174E0;9.909663066E0
3.206596728E1;-2.202665508E-1;1.723825216E0;9.825803757E0;9.978301970E0
3.207097210E1;-3.064578176E-1;1.800439715E0;9.873687744E0;1.004117569E1
3.207600743E1;-1.915361285E-1;1.829170108E0;9.931148529E0;1.010001289E1
3.208104277E1;-1.053448766E-1;1.934514999E0;9.959878922E0;1.014655774E1
3.208604759E1;-1.628057212E-1;1.896207690E0;9.979032516E0;1.015889754E1
3.209108292E1;-1.436520964E-1;1.790862918E0;9.998186111E0;1.015832424E1
3.209611826E1;-2.298433632E-1;1.733402014E0;1.010353088E1;1.025372356E1
3.210112308E1;-1.723825186E-1;1.628057122E0;1.009395409E1;1.022585912E1
3.210615841E1;-2.106897533E-1;1.561019540E0;1.008437729E1;1.020665653E1
3.211119375E1;-2.777273953E-1;1.417367458E0;1.003649330E1;1.013988465E1
3.211619857E1;-4.118026793E-1;1.302445769E0;1.002691650E1;1.011953561E1
3.212123390E1;-3.351882398E-1;1.139639974E0;9.979032516E0;1.004948856E1
3.212626924E1;-3.830722570E-1;1.139639974E0;9.969455719E0;1.004169164E1
3.213130457E1;-4.501099288E-1;1.091755986E0;1.005564690E1;1.012475010E1
3.213630939E1;-5.746083856E-1;1.120486379E0;9.950302124E0;1.002966484E1
3.214134472E1;-5.937620401E-1;1.254561663E0;9.959878922E0;1.005612582E1
3.214638006E1;-5.746083856E-1;1.426944256E0;9.873687744E0;9.992800127E0
3.215138488E1;-5.075707436E-1;1.484405041E0;9.816226959E0;9.940794641E0
3.215642021E1;-4.596867263E-1;1.541865945E0;9.797073364E0;9.928308465E0
3.216145555E1;-3.351882398E-1;1.503558636E0;9.864110947E0;9.983672896E0
3.216646037E1;-1.340752989E-1;1.551442742E0;9.883264542E0;1.000519209E1
3.217149570E1;-3.830722719E-2;1.599326730E0;9.950302124E0;1.007808642E1
3.217653104E1;6.703764945E-2;1.685518026E0;1.004607010E1;1.018670651E1
3.218153586E1;1.053448766E-1;1.675941229E0;1.009395409E1;1.023268223E1
3.218657119E1;1.532289088E-1;1.647210717E0;1.018972206E1;1.032313993E1
3.219160653E1;2.106897533E-1;1.570596337E0;1.014183807E1;1.026489369E1
3.219664186E1;2.777273953E-1;1.532289028E0;1.016099167E1;1.027963005E1
3.220164668E1;2.968810201E-1;1.474828243E0;1.020887566E1;1.031912781E1
3.220668202E1;3.351882398E-1;1.283292055E0;1.024718285E1;1.033266403E1
3.221171735E1;2.681505978E-1;1.197100878E0;1.019929886E1;1.027281132E1
3.221672217E1;3.160346150E-1;1.072602391E0;1.009395409E1;1.015570100E1
3.222175750E1;2.298433632E-1;1.072602391E0;9.950302124E0;1.001058521E1
3.222679284E1;1.723825186E-1;1.120486379E0;9.739612579E0;9.805368869E0
3.223179766E1;7.661445439E-2;1.101332784E0;9.653421402E0;9.716344397E0
3.223683299E1;9.576806799E-3;1.168370485E0;9.433155060E0;9.505240433E0
3.224186833E1;-2.011129409E-1;1.177947283E0;9.346963882E0;9.423043035E0
3.224687315E1;-1.915361285E-1;1.283292055E0;9.481039047E0;9.569410954E0
3.225190848E1;-2.681505978E-1;1.340752959E0;9.624691010E0;9.721327084E0
3.225694382E1;-3.543418646E-1;1.465251446E0;9.825803757E0;9.940771571E0
3.226197915E1;-4.309563041E-1;1.436521053E0;9.902418137E0;1.001534827E1
3.226698397E1;-5.458779931E-1;1.407790542E0;1.010353088E1;1.021573264E1
3.227201931E1;-5.841852427E-1;1.359906554E0;1.020887566E1;1.031560761E1
3.227705464E1;-5.458779931E-1;1.340752959E0;1.017056847E1;1.027307472E1
3.228205946E1;-5.075707436E-1;1.197100878E0;1.015141487E1;1.023434915E1
3.228709480E1;-3.734954596E-1;1.110909581E0;1.003649330E1;1.010469281E1
3.229213013E1;-4.501099288E-1;1.005564690E0;9.979032516E0;1.003966380E1
3.229713495E1;-4.788403511E-1;9.289502501E-1;9.854534149E0;9.909797170E0
3.230217029E1;-5.937620401E-1;8.619126081E-1;9.739612579E0;9.795687822E0
3.230720562E1;-6.129156351E-1;8.714894056E-1;9.653421402E0;9.712039133E0
3.231221044E1;-5.746083856E-1;8.331822157E-1;9.538499832E0;9.592045999E0
3.231724577E1;-6.512228847E-1;8.714894056E-1;9.375694275E0;9.438603083E0
3.232228111E1;-4.596867263E-1;9.385270476E-1;9.327810287E0;9.386170128E0
3.232731644E1;-3.734954596E-1;1.110909581E0;9.346963882E0;9.420156728E0
3.233232126E1;-3.256114423E-1;1.254561663E0;9.289502144E0;9.379488145E0
3.233735660E1;-2.681505978E-1;1.388636947E0;9.337387085E0;9.443887700E0
3.234239194E1;-2.489969730E-1;1.465251446E0;9.433155060E0;9.549522275E0
3.234739675E1;-1.628057212E-1;1.532289028E0;9.394847870E0;9.520377191E0
3.235243209E1;-3.064578176E-1;1.608903527E0;9.548076630E0;9.687530866E0
3.235746742E1;-3.064578176E-1;1.618480325E0;9.605537415E0;9.745755177E0
3.236247224E1;-3.639186621E-1;1.580173135E0;9.710882187E0;9.845334772E0
3.236750758E1;-4.405331016E-1;1.484405041E0;9.730035782E0;9.852467917E0
3.237254291E1;-5.554547906E-1;1.388636947E0;9.730035782E0;9.844309976E0
3.237754773E1;-6.129156351E-1;1.244984865E0;9.787496567E0;9.885380212E0
3.238258307E1;-5.075707436E-1;1.168370485E0;9.854534149E0;9.936526604E0
3.238761840E1;-5.171475410E-1;1.120486379E0;9.758766174E0;9.836485579E0
3.239265374E1;-5.554547906E-1;1.158793569E0;9.691728592E0;9.776550294E0
3.239765856E1;-5.554547906E-1;1.091755986E0;9.548076630E0;9.626329959E0
3.240269389E1;-5.650315881E-1;1.101332784E0;9.528923035E0;9.608983755E0
3.240772923E1;-5.075707436E-1;1.149216771E0;9.442731857E0;9.525938913E0
3.241273404E1;-4.309563041E-1;1.254561663E0;9.327810287E0;9.421660844E0
3.241776938E1;-3.064578176E-1;1.369483352E0;9.385271072E0;9.489610853E0
3.242280472E1;-2.011129409E-1;1.503558636E0;9.385271072E0;9.507073582E0
3.242780953E1;-3.830722719E-2;1.570596337E0;9.442731857E0;9.572534943E0
3.243284487E1;3.830722719E-2;1.762132406E0;9.567230225E0;9.728230684E0
3.243788020E1;1.244984865E-1;1.886630893E0;9.710882187E0;9.893235509E0
3.244288502E1;2.011129409E-1;1.819593310E0;9.758766174E0;9.928992067E0
3.244792036E1;2.585737705E-1;1.896207690E0;9.816226959E0;1.000103873E1
3.245295569E1;2.968810201E-1;1.829170108E0;9.969455719E0;1.014021937E1
3.245799103E1;1.915361285E-1;1.800439715E0;1.002691650E1;1.018907865E1
3.246299585E1;1.340752989E-1;1.695094824E0;1.011310768E1;1.025506068E1
3.246803118E1;-9.576806799E-3;1.618480325E0;1.010353088E1;1.023234609E1
3.247306652E1;-1.436520964E-1;1.589749932E0;1.020887566E1;1.033291261E1
3.247807134E1;-2.106897533E-1;1.541865945E0;1.004607010E1;1.016588733E1
3.248310667E1;-2.968810201E-1;1.580173135E0;1.004607010E1;1.017391812E1
3.248814201E1;-2.681505978E-1;1.647210717E0;9.921571732E0;1.006095391E1
3.249314683E1;-2.681505978E-1;1.541865945E0;9.864110947E0;9.987489179E0
3.249818216E1;-3.830722570E-1;1.704671621E0;9.768342972E0;9.923365060E0
3.250321750E1;-3.256114423E-1;1.685518026E0;9.662998199E0;9.814302218E0
3.250825283E1;-4.118026793E-1;1.714248419E0;9.548076630E0;9.709479719E0
3.251325765E1;-2.873041928E-1;1.819593310E0;9.576807022E0;9.752368751E0
3.251829298E1;-2.777273953E-1;1.742978811E0;9.605537415E0;9.766343055E0
3.252332832E1;-2.585737705E-1;1.781286120E0;9.615114212E0;9.782139947E0
3.252833314E1;-2.394201756E-1;1.771709204E0;9.662998199E0;9.826993931E0
3.253336847E1;-8.619125932E-2;1.877054095E0;9.710882187E0;9.891005705E0
3.253840381E1;-7.661445439E-2;1.752555609E0;9.701305389E0;9.858633130E0
3.254340863E1;-9.576806426E-2;1.819593310E0;9.825803757E0;9.993323311E0
3.254844396E1;-8.619125932E-2;1.877054095E0;9.806650162E0;9.985046239E0
3.255347930E1;-9.576806426E-2;1.819593310E0;9.835380554E0;1.000273972E1
3.255851463E1;-8.619125932E-2;1.953668594E0;9.892841339E0;1.008427289E1
3.256351945E1;-4.788403213E-2;2.030282974E0;9.873687744E0;1.008037953E1
3.256855479E1;-7.661445439E-2;2.020706177E0;9.777919769E0;9.984830406E0
3.257359012E1;-7.661445439E-2;2.116474390E0;9.854534149E0;1.007954250E1
3.257862546E1;-1.053448766E-1;2.087743998E0;9.825803757E0;1.004570515E1
3.258363028E1;-1.340752989E-1;2.087743998E0;9.825803757E0;1.004604751E1
3.258866561E1;-9.576806426E-2;2.030282974E0;9.777919769E0;9.986938244E0
3.259370095E1;-2.011129409E-1;2.039859772E0;9.816226959E0;1.002795024E1
3.259870577E1;-1.723825186E-1;1.905784607E0;9.998186111E0;1.017965894E1
3.260374110E1;-1.149216816E-1;1.867477298E0;9.921571732E0;1.009644809E1
3.260877644E1;-2.394201756E-1;1.857900500E0;9.950302124E0;1.012509895E1
3.261381177E1;-2.489969730E-1;1.800439715E0;9.864110947E0;1.003016787E1
3.261881659E1;-2.298433632E-1;1.742978811E0;9.931148529E0;1.008555969E1
3.262385193E1;-1.628057212E-1;1.762132406E0;9.864110947E0;1.002159174E1
3.262888726E1;-1.915361285E-1;1.589749932E0;9.902418137E0;1.003104560E1
3.263389208E1;-1.532289088E-1;1.666364431E0;9.844957352E0;9.986162164E0
3.263892741E1;-9.576806426E-2;1.589749932E0;9.701305389E0;9.831164866E0
3.264396275E1;-1.340752989E-1;1.647210717E0;9.605537415E0;9.746672681E0
3.264899808E1;0.000000000E0;1.599326730E0;9.528923035E0;9.662205762E0
3.265400290E1;1.915361360E-2;1.723825216E0;9.366117477E0;9.523449839E0
3.265903824E1;-2.873042040E-2;1.810016513E0;9.375694275E0;9.548854819E0
3.266407357E1;-1.915361360E-2;1.982398987E0;9.346963882E0;9.554894370E0
3.266907839E1;-1.149216816E-1;2.106897593E0;9.481039047E0;9.712997780E0
3.267411373E1;-3.830722719E-2;2.202665567E0;9.471462250E0;9.724289187E0
3.267914906E1;-9.576806426E-2;2.126051188E0;9.653421402E0;9.885231911E0
3.268418440E1;-9.576806426E-2;2.126051188E0;9.710882187E0;9.941352927E0
3.268918922E1;1.053448766E-1;2.116474390E0;1.000776291E1;1.022965688E1
3.269422455E1;4.788403213E-2;2.039859772E0;1.014183807E1;1.034505680E1
3.269925989E1;-9.576806799E-3;1.934514999E0;1.019929886E1;1.038114335E1
3.270426470E1;-9.576806426E-2;1.829170108E0;1.025675964E1;1.041902842E1
3.270930004E1;-1.723825186E-1;1.714248419E0;1.020887566E1;1.035323648E1
3.271433538E1;-1.915361285E-1;1.637633920E0;1.006522369E1;1.019937542E1
3.271937071E1;-3.447650373E-1;1.561019540E0;9.921571732E0;1.004953882E1
3.272437553E1;-5.075707436E-1;1.522712231E0;9.844957352E0;9.974941897E0
3.272941087E1;-5.171475410E-1;1.417367458E0;9.825803757E0;9.940965323E0
3.273444620E1;-4.979939461E-1;1.474828243E0;9.777919769E0;9.901052032E0
3.273945102E1;-4.309563041E-1;1.522712231E0;9.691728592E0;9.820080395E0
3.274448635E1;-5.363011956E-1;1.493981838E0;9.634267807E0;9.764154694E0
3.274952169E1;-4.022258818E-1;1.599326730E0;9.519346237E0;9.661137844E0
3.275452651E1;-3.926490843E-1;1.589749932E0;9.548076630E0;9.687478799E0
3.275956184E1;-3.447650373E-1;1.580173135E0;9.461885452E0;9.599119042E0
3.276459718E1;-2.968810201E-1;1.647210717E0;9.509769440E0;9.655938913E0
3.276963251E1;-2.106897533E-1;1.628057122E0;9.567230225E0;9.707051784E0
3.277463733E1;-2.968810201E-1;1.618480325E0;9.691728592E0;9.830423185E0
3.277967267E1;-2.489969730E-1;1.503558636E0;9.768342972E0;9.886516701E0
3.278470800E1;-2.298433632E-1;1.541865945E0;9.864110947E0;9.986534100E0
3.278971282E1;-2.777273953E-1;1.493981838E0;9.864110947E0;9.980470881E0
3.279474816E1;-1.915361285E-1;1.608903527E0;9.988609314E0;1.011916858E1
3.279978349E1;-2.681505978E-1;1.656787634E0;9.931148529E0;1.007196908E1
3.280481883E1;-2.585737705E-1;1.752555609E0;1.000776291E1;1.016334738E1
3.280982365E1;-3.543418646E-1;1.762132406E0;9.959878922E0;1.012076365E1
3.281485898E1;-3.064578176E-1;1.810016513E0;1.006522369E1;1.023126601E1
3.281989432E1;-2.777273953E-1;1.723825216E0;1.005564690E1;1.020611289E1
3.282489913E1;-3.064578176E-1;1.570596337E0;1.020887566E1;1.033352948E1
3.282993447E1;-3.639186621E-1;1.493981838E0;1.027591324E1;1.039032297E1
3.283496980E1;-4.118026793E-1;1.407790542E0;1.026633644E1;1.037058916E1
3.283997462E1;-4.501099288E-1;1.273715258E0;1.029506683E1;1.038332079E1
3.284500996E1;-5.267243981E-1;1.130063176E0;1.030464458E1;1.037979679E1
3.285004530E1;-4.788403511E-1;1.043871999E0;1.022802925E1;1.029230485E1
3.285505011E1;-6.512228847E-1;9.576807022E-1;1.015141487E1;1.021726321E1
3.286008545E1;-6.033388376E-1;8.714894056E-1;1.009395409E1;1.014945420E1
3.286512078E1;-7.086837292E-1;8.044517636E-1;1.000776291E1;1.006502328E1
3.287012560E1;-6.607996821E-1;8.714894056E-1;9.892841339E0;9.953113069E0
3.287516094E1;-6.991068721E-1;9.289502501E-1;9.758766174E0;9.827777787E0
3.288019627E1;-5.841852427E-1;1.110909581E0;9.605537415E0;9.687194719E0
3.288523161E1;-4.501099288E-1;1.053448796E0;9.528923035E0;9.597537576E0
3.289023643E1;-2.968810201E-1;1.158793569E0;9.433155060E0;9.508698926E0
3.289527176E1;-2.968810201E-1;1.350329757E0;9.414001465E0;9.514985674E0
3.290030710E1;-1.915361285E-1;1.426944256E0;9.461885452E0;9.570795803E0
3.290531192E1;-1.628057212E-1;1.580173135E0;9.662998199E0;9.792700702E0
3.291034725E1;-1.053448766E-1;1.637633920E0;9.710882187E0;9.848562090E0
3.291538259E1;-1.436520964E-1;1.742978811E0;1.001733971E1;1.016885961E1
3.292038740E1;-1.723825186E-1;1.714248419E0;1.031422138E1;1.045712800E1
3.292542274E1;-1.053448766E-1;1.666364431E0;1.043871975E1;1.057141135E1
3.293045808E1;-1.436520964E-1;1.570596337E0;1.066856289E1;1.078450940E1
3.293549341E1;-1.915361285E-1;1.398213744E0;1.080263805E1;1.089443329E1
3.294049823E1;-2.585737705E-1;1.197100878E0;1.081221485E1;1.088135566E1
3.294553356E1;-2.202665508E-1;1.091755986E0;1.076433086E1;1.082179594E1
3.295056890E1;-4.118026793E-1;9.959878922E-1;1.048660374E1;1.054184193E1
3.295560424E1;-4.884171486E-1;9.959878922E-1;1.044829655E1;1.050701879E1
3.296060905E1;-5.937620401E-1;9.385270476E-1;1.017056847E1;1.023102386E1
3.296564439E1;-6.895300746E-1;9.193734527E-1;9.969455719E0;1.003547441E1
3.297067972E1;-5.746083856E-1;7.852981687E-1;9.720458984E0;9.769042475E0
3.297568454E1;-5.171475410E-1;8.619126081E-1;9.615114212E0;9.667510343E0
3.298071988E1;-4.501099288E-1;9.672574997E-1;9.490615845E0;9.550391360E0
3.298575521E1;-3.639186621E-1;1.005564690E0;9.414001465E0;9.474545937E0
3.299079055E1;-3.256114423E-1;1.091755986E0;9.414001465E0;9.482688307E0
3.299579537E1;-2.298433632E-1;1.197100878E0;9.385271072E0;9.464100147E0
3.300083070E1;-1.819593310E-1;1.283292055E0;9.433155060E0;9.521783556E0
3.300586604E1;-1.532289088E-1;1.340752959E0;9.433155060E0;9.529192619E0
3.301087086E1;-1.436520964E-1;1.417367458E0;9.615114212E0;9.720081674E0
3.301590619E1;-8.619125932E-2;1.417367458E0;9.749189377E0;9.852058310E0
3.302094153E1;-1.244984865E-1;1.474828243E0;9.835380554E0;9.946121298E0
3.302597686E1;-2.681505978E-1;1.484405041E0;9.959878922E0;1.007345776E1
3.303098168E1;-2.106897533E-1;1.522712231E0;1.003649330E1;1.015353340E1
3.303601702E1;-1.149216816E-1;1.522712231E0;1.006522369E1;1.018040213E1
3.304105235E1;-1.532289088E-1;1.465251446E0;1.016099167E1;1.026723880E1
3.304606215E1;-1.723825186E-1;1.244984865E0;1.008437729E1;1.016239973E1
3.305106697E1;-1.915361285E-1;1.101332784E0;1.004607010E1;1.010807323E1
3.305610230E1;-1.244984865E-1;1.139639974E0;1.000776291E1;1.007321188E1
3.306113764E1;-2.394201756E-1;1.053448796E0;9.950302124E0;1.000877559E1
3.306617298E1;-3.160346150E-1;1.072602391E0;9.787496567E0;9.851164541E0
3.307117780E1;-4.309563041E-1;1.043871999E0;9.720458984E0;9.785842578E0
3.307621313E1;-3.543418646E-1;1.139639974E0;9.605537415E0;9.679394942E0
3.308124847E1;-4.309563041E-1;1.034295082E0;9.605537415E0;9.670668988E0
3.308625329E1;-4.501099288E-1;1.053448796E0;9.481039047E0;9.549997630E0
3.309128862E1;-4.884171486E-1;1.034295082E0;9.461885452E0;9.530770900E0
3.309632396E1;-3.543418646E-1;1.015141487E0;9.394847870E0;9.456174538E0
3.310132878E1;-2.968810201E-1;1.072602391E0;9.394847870E0;9.460538078E0
3.310636411E1;-2.968810201E-1;1.082179189E0;9.433155060E0;9.499666548E0
3.311139945E1;-2.394201756E-1;1.043871999E0;9.375694275E0;9.436664342E0
3.311643478E1;-3.064578176E-1;1.139639974E0;9.442731857E0;9.516190445E0
3.312143960E1;-2.202665508E-1;1.216254473E0;9.519346237E0;9.599257527E0
3.312647494E1;-1.819593310E-1;1.302445769E0;9.538499832E0;9.628730614E0
3.313151027E1;-2.011129409E-1;1.254561663E0;9.557653427E0;9.641737935E0
3.313651509E1;-1.723825186E-1;1.283292055E0;9.662998199E0;9.749363489E0
3.314155043E1;-2.489969730E-1;1.283292055E0;9.576807022E0;9.665612796E0
3.314658576E1;-1.149216816E-1;1.273715258E0;9.643844604E0;9.728273038E0
3.315162110E1;-2.106897533E-1;1.206677675E0;9.643844604E0;9.721327067E0
3.315662592E1;-1.723825186E-1;1.225831270E0;9.576807022E0;9.656480248E0
3.316166126E1;-1.819593310E-1;1.244984865E0;9.519346237E0;9.602137746E0
3.316669659E1;-1.244984865E-1;1.312022567E0;9.548076630E0;9.638603136E0
3.317170141E1;-2.298433632E-1;1.321599364E0;9.528923035E0;9.622880393E0
3.317673675E1;-2.394201756E-1;1.292868972E0;9.509769440E0;9.600236820E0
3.318177208E1;-2.681505978E-1;1.359906554E0;9.548076630E0;9.648161374E0
3.318680742E1;-3.639186621E-1;1.398213744E0;9.538499832E0;9.647301048E0
3.319181224E1;-3.543418646E-1;1.388636947E0;9.682151794E0;9.787641907E0
3.319684757E1;-3.447650373E-1;1.321599364E0;9.624691010E0;9.721119526E0
3.320188291E1;-2.873041928E-1;1.312022567E0;9.662998199E0;9.755894686E0
3.320688773E1;-3.351882398E-1;1.359906554E0;9.662998199E0;9.763976198E0
3.321192306E1;-2.873041928E-1;1.283292055E0;9.777919769E0;9.865956477E0
3.321695840E1;-2.968810201E-1;1.283292055E0;9.720458984E0;9.809296596E0
3.322199374E1;-3.830722570E-1;1.379060149E0;9.672574997E0;9.777896416E0
3.322699855E1;-3.830722570E-1;1.283292055E0;9.710882187E0;9.802796320E0
3.323203389E1;-3.926490843E-1;1.407790542E0;9.758766174E0;9.867601773E0
3.323706923E1;-3.256114423E-1;1.379060149E0;9.682151794E0;9.785289627E0
3.324207404E1;-3.734954596E-1;1.417367458E0;9.768342972E0;9.877699823E0
3.324710938E1;-3.639186621E-1;1.474828243E0;9.768342972E0;9.885751340E0
3.325214472E1;-2.873041928E-1;1.407790542E0;9.854534149E0;9.958727891E0
3.325714954E1;-2.298433632E-1;1.398213744E0;9.806650162E0;9.908492168E0
3.326218487E1;-1.915361285E-1;1.379060149E0;9.864110947E0;9.961886255E0
3.326722021E1;-1.244984865E-1;1.398213744E0;9.768342972E0;9.868689171E0
3.327222503E1;-1.915361285E-1;1.503558636E0;9.739612579E0;9.856846750E0
3.327726036E1;-3.447650373E-1;1.714248419E0;9.797073364E0;9.951892136E0
3.328229570E1;-3.926490843E-1;1.790862918E0;9.777919769E0;9.948320376E0
3.328733103E1;-4.118026793E-1;1.886630893E0;9.835380554E0;1.002315660E1
3.329233585E1;-3.926490843E-1;1.963245392E0;9.825803757E0;1.002770788E1
3.329737119E1;-4.309563041E-1;2.078166962E0;9.931148529E0;1.015540311E1
3.330240652E1;-5.075707436E-1;2.068590164E0;9.959878922E0;1.018508132E1
3.330741134E1;-4.405331016E-1;2.145204782E0;9.921571732E0;1.016039166E1
3.331244668E1;-4.118026793E-1;2.097320795E0;9.892841339E0;1.012109904E1
3.331748201E1;-3.926490843E-1;2.202665567E0;9.883264542E0;1.013335220E1
3.332248683E1;-4.405331016E-1;2.049436569E0;9.806650162E0;1.002819261E1
3.332752217E1;-3.543418646E-1;2.116474390E0;9.825803757E0;1.005740729E1
3.333255751E1;-3.639186621E-1;2.011129379E0;9.777919769E0;9.989233864E0
3.333756232E1;-3.639186621E-1;2.039859772E0;9.672574997E0;9.892025665E0
3.334259766E1;-4.501099288E-1;1.991975784E0;9.682151794E0;9.895182153E0
