"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.063641702E0;-1.302445769E0;1.120486379E0;9.662998199E0;9.814549858E0
1.068677038E0;-1.312022567E0;1.168370485E0;9.576807022E0;9.736617767E0
1.073712375E0;-1.244984865E0;1.139639974E0;9.624691010E0;9.771563008E0
1.078747711E0;-1.340752959E0;1.130063176E0;9.672574997E0;9.830227279E0
1.083752531E0;-1.312022567E0;1.177947283E0;9.653421402E0;9.813129357E0
1.088787867E0;-1.369483352E0;1.168370485E0;9.672574997E0;9.838662577E0
1.093823204E0;-1.292868972E0;1.168370485E0;9.691728592E0;9.847141863E0
1.098828022E0;-1.283292055E0;1.130063176E0;9.682151794E0;9.831985794E0
1.103863359E0;-1.225831270E0;1.177947283E0;9.720458984E0;9.868006129E0
1.108898695E0;-1.273715258E0;1.149216771E0;9.710882187E0;9.861251573E0
1.113934032E0;-1.197100878E0;1.216254473E0;9.777919769E0;9.925726194E0
1.118938851E0;-1.292868972E0;1.149216771E0;9.787496567E0;9.939179967E0
1.123974188E0;-1.321599364E0;1.216254473E0;9.806650162E0;9.969768664E0
1.129009524E0;-1.235408068E0;1.149216771E0;9.787496567E0;9.931868974E0
1.134014343E0;-1.340752959E0;1.149216771E0;9.864110947E0;1.002092822E1
1.139049679E0;-1.359906554E0;1.063025594E0;9.816226959E0;9.966829033E0
1.144085016E0;-1.350329757E0;1.101332784E0;9.777919769E0;9.931970568E0
1.149120353E0;-1.340752959E0;1.187524080E0;9.844957352E0;1.000654872E1
1.154125172E0;-1.273715258E0;1.235408068E0;9.586383820E0;9.749222450E0
1.159160508E0;-1.273715258E0;1.158793569E0;9.662998199E0;9.815227318E0
1.164195845E0;-1.340752959E0;1.120486379E0;9.567230225E0;9.725482116E0
1.169231181E0;-1.407790542E0;1.091755986E0;9.634267807E0;9.797597742E0
1.174236001E0;-1.417367458E0;1.139639974E0;9.710882187E0;9.879723813E0
1.179271337E0;-1.340752959E0;1.168370485E0;9.749189377E0;9.910065671E0
1.184306674E0;-1.359906554E0;1.225831270E0;9.720458984E0;9.891376598E0
1.189311492E0;-1.283292055E0;1.158793569E0;9.749189377E0;9.901329938E0
1.194346829E0;-1.283292055E0;1.177947283E0;9.739612579E0;9.894162496E0
1.199382165E0;-1.321599364E0;1.101332784E0;9.739612579E0;9.890379769E0
1.204417502E0;-1.350329757E0;1.110909581E0;9.816226959E0;9.970748330E0
1.209422321E0;-1.312022567E0;1.110909581E0;9.777919769E0;9.927902010E0
1.214457658E0;-1.302445769E0;1.139639974E0;9.739612579E0;9.892178600E0
1.219492994E0;-1.312022567E0;1.130063176E0;9.739612579E0;9.892345485E0
1.224497814E0;-1.340752959E0;1.120486379E0;9.682151794E0;9.838555361E0
1.229533150E0;-1.331176162E0;1.149216771E0;9.758766174E0;9.915959177E0
1.234568487E0;-1.283292055E0;1.177947283E0;9.682151794E0;9.837604468E0
1.239603823E0;-1.254561663E0;1.206677675E0;9.691728592E0;9.846806542E0
1.244608642E0;-1.273715258E0;1.206677675E0;9.605537415E0;9.764464685E0
1.249643978E0;-1.350329757E0;1.072602391E0;9.605537415E0;9.759109353E0
1.254679315E0;-1.321599364E0;1.072602391E0;9.528923035E0;9.679745605E0
1.259714651E0;-1.398213744E0;1.158793569E0;9.576807022E0;9.747463103E0
1.264719471E0;-1.321599364E0;1.168370485E0;9.576807022E0;9.737912877E0
1.269754807E0;-1.254561663E0;1.168370485E0;9.605537415E0;9.757323587E0
1.274790144E0;-1.388636947E0;1.158793569E0;9.576807022E0;9.746093979E0
1.279825480E0;-1.350329757E0;1.091755986E0;9.576807022E0;9.732962258E0
1.284830299E0;-1.312022567E0;1.168370485E0;9.643844604E0;9.802562500E0
1.289865636E0;-1.331176162E0;1.216254473E0;9.682151794E0;9.848622659E0
1.294900973E0;-1.369483352E0;1.101332784E0;9.701305389E0;9.859195951E0
1.299905792E0;-1.312022567E0;1.024718285E0;9.777919769E0;9.918627213E0
1.304941128E0;-1.331176162E0;1.139639974E0;9.835380554E0;9.990271262E0
1.309976464E0;-1.264138460E0;1.101332784E0;9.797073364E0;9.939498300E0
1.315011801E0;-1.283292055E0;1.120486379E0;9.864110947E0;1.001014550E1
1.320016621E0;-1.244984865E0;1.187524080E0;9.806650162E0;9.956434510E0
1.325051957E0;-1.302445769E0;1.091755986E0;9.883264542E0;1.002832060E1
1.330087293E0;-1.331176162E0;1.120486379E0;9.816226959E0;9.969244275E0
1.335122630E0;-1.292868972E0;1.063025594E0;9.835380554E0;9.976785266E0
1.340127449E0;-1.321599364E0;1.110909581E0;9.825803757E0;9.976330209E0
1.345162785E0;-1.321599364E0;1.149216771E0;9.777919769E0;9.933531048E0
1.350198122E0;-1.302445769E0;1.177947283E0;9.777919769E0;9.934366603E0
1.355202941E0;-1.273715258E0;1.139639974E0;9.701305389E0;9.850708405E0
