"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.308227350E-1;9.289502501E-1;6.512228847E-1;9.758766174E0;9.824487623E0
3.358275550E-1;1.043871999E0;6.991068721E-1;9.605537415E0;9.687350938E0
3.408628920E-1;1.101332784E0;7.182605267E-1;9.490615845E0;9.581264071E0
3.458982300E-1;1.034295082E0;7.278373241E-1;9.423578262E0;9.508067141E0
3.509030510E-1;1.091755986E0;7.661445141E-1;9.385271072E0;9.479568643E0
3.559383880E-1;1.082179189E0;7.086837292E-1;9.509769440E0;9.597346468E0
3.609737250E-1;1.244984865E0;7.661445141E-1;9.595960617E0;9.706669094E0
3.659785450E-1;1.292868972E0;8.427590132E-1;9.701305389E0;9.823292686E0
3.710138830E-1;1.359906554E0;8.427590132E-1;9.844957352E0;9.974105165E0
3.760492200E-1;1.417367458E0;9.289502501E-1;9.969455719E0;1.011246391E1
3.810540410E-1;1.273715258E0;8.523358107E-1;1.005564690E1;1.017176786E1
3.860893780E-1;1.158793569E0;8.331822157E-1;1.018014526E1;1.027970587E1
3.911247160E-1;1.101332784E0;7.182605267E-1;1.011310768E1;1.019822431E1
3.961600530E-1;9.672574997E-1;7.086837292E-1;1.001733971E1;1.008885100E1
4.011648730E-1;9.576807022E-1;6.607996821E-1;9.797073364E0;9.865923933E0
4.062002100E-1;9.959878922E-1;6.991068721E-1;9.672574997E0;9.748817845E0
4.112355490E-1;1.072602391E0;7.661445141E-1;9.404424667E0;9.496349648E0
4.162403680E-1;1.082179189E0;7.086837292E-1;9.433155060E0;9.521436804E0
4.212757060E-1;1.139639974E0;6.991068721E-1;9.366117477E0;9.461061584E0
4.263110430E-1;1.177947283E0;7.469909191E-1;9.375694275E0;9.478881705E0
4.313463810E-1;1.110909581E0;7.469909191E-1;9.576807022E0;9.669919765E0
4.363512010E-1;1.206677675E0;7.565677166E-1;9.749189377E0;9.852672695E0
4.413865390E-1;1.130063176E0;7.948749661E-1;9.864110947E0;9.960399277E0
4.464218760E-1;1.005564690E0;8.619126081E-1;1.004607010E1;1.013299453E1
4.514266960E-1;1.005564690E0;8.714894056E-1;1.016099167E1;1.024775126E1
4.564620330E-1;9.959878922E-1;8.236053586E-1;1.017056847E1;1.025235488E1
4.614973710E-1;9.864110947E-1;8.523358107E-1;1.006522369E1;1.014929609E1
4.665327080E-1;9.768342972E-1;8.236053586E-1;1.008437729E1;1.016499859E1
