"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
4.109414290E0;-7.086837292E-1;6.607996821E-1;9.825803757E0;9.873464859E0
4.114419106E0;-7.278373241E-1;6.703764796E-1;9.844957352E0;9.894560983E0
4.119454440E0;-7.661445141E-1;7.086837292E-1;9.854534149E0;9.909644461E0
4.124489773E0;-8.140285611E-1;6.703764796E-1;9.825803757E0;9.882229839E0
4.129525106E0;-7.661445141E-1;5.650315881E-1;9.950302124E0;9.995736615E0
4.134529923E0;-8.140285611E-1;6.416460276E-1;9.844957352E0;9.899370555E0
4.139565257E0;-7.565677166E-1;6.512228847E-1;9.873687744E0;9.924021142E0
4.144600590E0;-8.523358107E-1;7.182605267E-1;9.864110947E0;9.926885679E0
4.149635923E0;-7.948749661E-1;6.416460276E-1;9.854534149E0;9.907339660E0
4.154640739E0;-7.469909191E-1;7.469909191E-1;9.797073364E0;9.853864083E0
4.159676074E0;-7.661445141E-1;6.512228847E-1;9.825803757E0;9.877119425E0
4.164711407E0;-8.044517636E-1;6.416460276E-1;9.730035782E0;9.784296019E0
4.169746740E0;-7.757213712E-1;6.129156351E-1;9.691728592E0;9.742023010E0
4.174751556E0;-7.565677166E-1;6.129156351E-1;9.720458984E0;9.769103498E0
4.179786890E0;-8.236053586E-1;5.650315881E-1;9.701305389E0;9.752584926E0
4.184822223E0;-7.852981687E-1;6.033388376E-1;9.739612579E0;9.789829629E0
4.189857556E0;-8.427590132E-1;5.746083856E-1;9.720458984E0;9.773829363E0
4.194862373E0;-8.427590132E-1;5.458779931E-1;9.672574997E0;9.724553080E0
4.199897707E0;-7.852981687E-1;5.363011956E-1;9.835380554E0;9.881246016E0
4.204933040E0;-8.236053586E-1;6.512228847E-1;9.787496567E0;9.843653086E0
4.209968373E0;-8.906430602E-1;5.841852427E-1;9.854534149E0;9.911930224E0
4.214973190E0;-9.385270476E-1;5.841852427E-1;9.864110947E0;9.925864707E0
4.220008524E0;-9.481038451E-1;5.075707436E-1;9.864110947E0;9.922560845E0
4.225043857E0;-1.082179189E0;5.746083856E-1;9.883264542E0;9.958925875E0
4.230048673E0;-1.034295082E0;6.033388376E-1;9.902418137E0;9.974551069E0
4.235084006E0;-1.034295082E0;6.033388376E-1;9.902418137E0;9.974551069E0
4.240119340E0;-1.005564690E0;5.937620401E-1;9.969455719E0;1.003761730E1
4.245154674E0;-9.672574997E-1;6.320692301E-1;9.959878922E0;1.002667875E1
4.250159490E0;-1.043871999E0;5.746083856E-1;1.006522369E1;1.013551042E1
4.255194823E0;-1.034295082E0;5.841852427E-1;9.940725327E0;1.001144639E1
4.260230157E0;-1.110909581E0;6.703764796E-1;9.825803757E0;9.911102067E0
4.265265490E0;-1.158793569E0;6.991068721E-1;9.777919769E0;9.871133064E0
4.270270307E0;-1.187524080E0;6.416460276E-1;9.749189377E0;9.842185559E0
4.275305640E0;-1.283292055E0;6.703764796E-1;9.662998199E0;9.770863694E0
4.280340974E0;-1.254561663E0;6.033388376E-1;9.691728592E0;9.791197364E0
4.285345789E0;-1.235408068E0;6.895300746E-1;9.615114212E0;9.718647340E0
4.290381123E0;-1.177947283E0;6.416460276E-1;9.624691010E0;9.717713026E0
4.295416457E0;-1.082179189E0;6.416460276E-1;9.710882187E0;9.792040353E0
4.300451791E0;-1.053448796E0;6.320692301E-1;9.739612579E0;9.816787615E0
4.305456606E0;-1.110909581E0;6.607996821E-1;9.720458984E0;9.806023617E0
4.310491940E0;-1.101332784E0;5.746083856E-1;9.787496567E0;9.866012251E0
4.315527273E0;-9.959878922E-1;6.703764796E-1;9.825803757E0;9.898879531E0
4.320562607E0;-1.043871999E0;6.799532771E-1;9.844957352E0;9.923466656E0
4.325567423E0;-9.672574997E-1;5.650315881E-1;9.825803757E0;9.889452322E0
4.330602757E0;-9.672574997E-1;6.512228847E-1;9.835380554E0;9.904261152E0
4.335638090E0;-8.810662031E-1;6.512228847E-1;9.816226959E0;9.877179791E0
4.340673423E0;-9.193734527E-1;4.788403511E-1;9.710882187E0;9.766051837E0
4.345678240E0;-9.385270476E-1;5.171475410E-1;9.701305389E0;9.760307416E0
4.350713574E0;-8.619126081E-1;5.554547906E-1;9.662998199E0;9.717250515E0
4.355748907E0;-8.140285611E-1;4.884171486E-1;9.672574997E0;9.719048353E0
4.360784240E0;-7.948749661E-1;5.458779931E-1;9.662998199E0;9.710990845E0
4.365789056E0;-7.757213712E-1;5.458779931E-1;9.662998199E0;9.709441829E0
4.370824390E0;-7.565677166E-1;5.650315881E-1;9.662998199E0;9.709026193E0
4.375859723E0;-7.182605267E-1;5.363011956E-1;9.682151794E0;9.723558018E0
4.380864540E0;-6.991068721E-1;5.363011956E-1;9.768342972E0;9.808001519E0
4.385899873E0;-7.469909191E-1;5.171475410E-1;9.730035782E0;9.772360684E0
4.390935207E0;-6.512228847E-1;4.979939461E-1;9.730035782E0;9.764511536E0
4.395970540E0;-6.895300746E-1;5.458779931E-1;9.777919769E0;9.817390158E0
4.400975357E0;-7.278373241E-1;4.788403511E-1;9.825803757E0;9.864352727E0
4.406010690E0;-8.427590132E-1;5.458779931E-1;9.873687744E0;9.924612597E0
4.411046024E0;-8.810662031E-1;5.171475410E-1;9.844957352E0;9.897823220E0
4.416081357E0;-9.193734527E-1;4.501099288E-1;9.873687744E0;9.926608492E0
4.421086173E0;-8.619126081E-1;4.788403511E-1;9.902418137E0;9.951385149E0
4.426121506E0;-9.097966552E-1;5.650315881E-1;9.921571732E0;9.979207197E0
4.431156841E0;-9.289502501E-1;5.171475410E-1;9.921571732E0;9.978375407E0
4.436192174E0;-7.852981687E-1;5.458779931E-1;9.940725327E0;9.986625857E0
4.441196990E0;-8.140285611E-1;6.129156351E-1;9.969455719E0;1.002139488E1
4.446232323E0;-7.757213712E-1;5.937620401E-1;1.004607010E1;1.009345439E1
4.451267657E0;-8.044517636E-1;5.650315881E-1;1.000776291E1;1.005592968E1
4.456302990E0;-9.097966552E-1;5.746083856E-1;1.002691650E1;1.008449103E1
4.461307807E0;-8.810662031E-1;5.554547906E-1;1.002691650E1;1.008086615E1
4.466343140E0;-9.289502501E-1;6.224924326E-1;1.001733971E1;1.007956052E1
4.471378474E0;-9.481038451E-1;6.416460276E-1;9.844957352E0;9.911296372E0
4.476383289E0;-8.619126081E-1;5.554547906E-1;9.797073364E0;9.850587286E0
4.481418624E0;-8.810662031E-1;5.841852427E-1;9.825803757E0;9.882508260E0
4.486453957E0;-8.044517636E-1;5.363011956E-1;9.720458984E0;9.768422825E0
4.491489291E0;-8.714894056E-1;5.554547906E-1;9.739612579E0;9.794287978E0
4.496494106E0;-8.906430602E-1;5.650315881E-1;9.634267807E0;9.691832744E0
4.501529440E0;-9.193734527E-1;6.033388376E-1;9.682151794E0;9.744399862E0
4.506564773E0;-8.906430602E-1;5.746083856E-1;9.662998199E0;9.720954380E0
4.511600107E0;-9.385270476E-1;5.746083856E-1;9.730035782E0;9.792068430E0
4.516604923E0;-9.193734527E-1;5.650315881E-1;9.720458984E0;9.780175413E0
4.521640257E0;-1.015141487E0;5.937620401E-1;9.758766174E0;9.829373472E0
4.526675590E0;-1.063025594E0;5.171475410E-1;9.806650162E0;9.877644071E0
4.531680407E0;-1.063025594E0;5.746083856E-1;9.797073364E0;9.871314234E0
4.536715740E0;-1.101332784E0;5.937620401E-1;9.730035782E0;9.810152067E0
4.541751074E0;-1.005564690E0;5.363011956E-1;9.739612579E0;9.806061009E0
4.546786407E0;-1.043871999E0;5.650315881E-1;9.730035782E0;9.802169442E0
4.551791223E0;-9.289502501E-1;5.554547906E-1;9.682151794E0;9.742460775E0
4.556826556E0;-8.906430602E-1;6.033388376E-1;9.682151794E0;9.741731170E0
4.561861890E0;-9.289502501E-1;6.320692301E-1;9.768342972E0;9.832750607E0
4.566866707E0;-8.810662031E-1;6.033388376E-1;9.806650162E0;9.864617722E0
4.571902040E0;-9.768342972E-1;5.841852427E-1;9.883264542E0;9.948587620E0
4.576937373E0;-1.024718285E0;6.224924326E-1;9.921571732E0;9.993754551E0
4.581972707E0;-1.043871999E0;5.075707436E-1;1.001733971E1;1.008436372E1
4.586977524E0;-9.959878922E-1;5.171475410E-1;9.911994934E0;9.975323405E0
4.592012857E0;-9.959878922E-1;5.458779931E-1;9.931148529E0;9.995883441E0
4.597048190E0;-1.015141487E0;5.746083856E-1;9.902418137E0;9.970886219E0
4.602053006E0;-9.289502501E-1;5.841852427E-1;9.825803757E0;9.886892355E0
4.607088340E0;-1.015141487E0;6.416460276E-1;9.902418137E0;9.974974026E0
4.612123673E0;-9.959878922E-1;6.224924326E-1;9.825803757E0;9.895752027E0
4.617159006E0;-9.768342972E-1;5.650315881E-1;9.873687744E0;9.937966372E0
4.622163823E0;-1.043871999E0;5.267243981E-1;9.892841339E0;9.961697501E0
4.627199157E0;-9.864110947E-1;5.554547906E-1;9.758766174E0;9.824207557E0
4.632234490E0;-9.959878922E-1;6.129156351E-1;9.806650162E0;9.876135117E0
4.637269823E0;-9.289502501E-1;5.937620401E-1;9.883264542E0;9.944567357E0
4.642274640E0;-9.289502501E-1;6.129156351E-1;9.864110947E0;9.926696274E0
4.647309973E0;-9.385270476E-1;6.224924326E-1;9.911994934E0;9.975769315E0
4.652345307E0;-9.672574997E-1;6.607996821E-1;9.854534149E0;9.923914882E0
4.657380640E0;-1.024718285E0;6.033388376E-1;9.864110947E0;9.935529683E0
4.662385456E0;-1.072602391E0;5.650315881E-1;9.768342972E0;9.843285072E0
4.667420789E0;-1.043871999E0;5.458779931E-1;9.797073364E0;9.867638929E0
4.672456124E0;-1.034295082E0;5.841852427E-1;9.643844604E0;9.716726685E0
4.677491457E0;-9.768342972E-1;5.937620401E-1;9.777919769E0;9.844514900E0
4.682496273E0;-9.672574997E-1;5.458779931E-1;9.710882187E0;9.774190642E0
4.687531606E0;-9.672574997E-1;5.937620401E-1;9.701305389E0;9.767469820E0
4.692566940E0;-9.385270476E-1;5.171475410E-1;9.806650162E0;9.865022149E0
4.697602273E0;-9.097966552E-1;6.129156351E-1;9.816226959E0;9.877333003E0
4.702607090E0;-9.576807022E-1;6.224924326E-1;9.950302124E0;1.001564584E1
4.707642423E0;-1.091755986E0;6.033388376E-1;9.950302124E0;1.002818335E1
4.712677757E0;-1.005564690E0;5.554547906E-1;9.902418137E0;9.968830188E0
4.717682573E0;-1.120486379E0;5.554547906E-1;9.758766174E0;9.838573931E0
4.722717907E0;-1.015141487E0;6.320692301E-1;9.777919769E0;9.850773511E0
4.727753240E0;-1.053448796E0;6.033388376E-1;9.777919769E0;9.852993816E0
4.732788574E0;-1.091755986E0;6.224924326E-1;9.749189377E0;9.829858670E0
4.737793390E0;-1.139639974E0;6.799532771E-1;9.768342972E0;9.858074870E0
4.742828723E0;-1.043871999E0;6.320692301E-1;9.797073364E0;9.872782119E0
4.747864056E0;-1.120486379E0;6.895300746E-1;9.806650162E0;9.894510036E0
4.752899390E0;-1.197100878E0;6.799532771E-1;9.797073364E0;9.893332779E0
4.757904207E0;-1.206677675E0;7.374141216E-1;9.911994934E0;1.001236706E1
4.762939540E0;-1.273715258E0;6.895300746E-1;9.902418137E0;1.000778133E1
4.767974873E0;-1.264138460E0;6.224924326E-1;9.854534149E0;9.954767007E0
4.772979690E0;-1.273715258E0;5.937620401E-1;9.940725327E0;1.003956792E1
4.778015024E0;-1.216254473E0;5.937620401E-1;9.940725327E0;1.003243980E1
4.783050357E0;-1.235408068E0;5.650315881E-1;9.835380554E0;9.928756440E0
4.788085690E0;-1.216254473E0;5.458779931E-1;9.797073364E0;9.887360832E0
4.793121024E0;-1.091755986E0;4.692635238E-1;9.758766174E0;9.830852284E0
4.798125840E0;-1.072602391E0;5.363011956E-1;9.691728592E0;9.765638636E0
4.803161173E0;-1.024718285E0;5.267243981E-1;9.758766174E0;9.826545853E0
4.808196507E0;-9.864110947E-1;4.788403511E-1;9.701305389E0;9.763074372E0
4.813231841E0;-9.959878922E-1;5.746083856E-1;9.653421402E0;9.721661969E0
4.818236657E0;-9.385270476E-1;5.075707436E-1;9.653421402E0;9.712209112E0
4.823271990E0;-9.959878922E-1;5.171475410E-1;9.682151794E0;9.746973727E0
4.828307323E0;-1.034295082E0;5.075707436E-1;9.682151794E0;9.750459361E0
4.833312140E0;-1.072602391E0;4.979939461E-1;9.720458984E0;9.792129325E0
4.838347474E0;-1.082179189E0;5.075707436E-1;9.730035782E0;9.803179901E0
4.843382807E0;-1.053448796E0;4.692635238E-1;9.720458984E0;9.788630419E0
4.848418140E0;-1.034295082E0;4.118026793E-1;9.797073364E0;9.860121412E0
4.853422956E0;-1.130063176E0;4.596867263E-1;9.777919769E0;9.853733794E0
4.858458291E0;-1.110909581E0;3.926490843E-1;9.825803757E0;9.896196889E0
4.863493624E0;-1.139639974E0;4.788403511E-1;9.854534149E0;9.931762716E0
4.868528957E0;-1.101332784E0;4.596867263E-1;9.959878922E0;1.003112326E1
4.873533773E0;-1.149216771E0;4.501099288E-1;9.950302124E0;1.002655527E1
4.878569107E0;-1.216254473E0;3.830722570E-1;9.873687744E0;9.955688272E0
4.883604440E0;-1.264138460E0;4.788403511E-1;9.902418137E0;9.994259306E0
4.888609257E0;-1.244984865E0;4.309563041E-1;9.835380554E0;9.923226355E0
4.893644590E0;-1.244984865E0;4.309563041E-1;9.969455719E0;1.005613037E1
4.898679924E0;-1.177947283E0;4.979939461E-1;9.931148529E0;1.001315479E1
4.903715257E0;-1.177947283E0;5.075707436E-1;9.911994934E0;9.994640135E0
4.908720074E0;-1.225831270E0;4.596867263E-1;9.979032516E0;1.006454491E1
4.913755407E0;-1.216254473E0;4.501099288E-1;9.959878922E0;1.004395649E1
4.918790740E0;-1.216254473E0;5.267243981E-1;9.969455719E0;1.005717460E1
4.923826074E0;-1.206677675E0;4.022258818E-1;9.864110947E0;9.945780082E0
4.928830890E0;-1.149216771E0;5.267243981E-1;9.854534149E0;9.935289683E0
4.933866223E0;-1.091755986E0;5.075707436E-1;9.739612579E0;9.813746094E0
4.938901556E0;-1.197100878E0;5.075707436E-1;9.864110947E0;9.949440353E0
4.943906373E0;-1.264138460E0;5.267243981E-1;9.797073364E0;9.892326882E0
4.948941707E0;-1.187524080E0;5.075707436E-1;9.825803757E0;9.910310841E0
4.953977040E0;-1.235408068E0;5.267243981E-1;9.844957352E0;9.936138935E0
4.959012373E0;-1.244984865E0;5.841852427E-1;9.835380554E0;9.931060888E0
4.964017190E0;-1.139639974E0;5.937620401E-1;9.777919769E0;9.862000185E0
4.969052524E0;-1.235408068E0;5.075707436E-1;9.701305389E0;9.792813049E0
4.974087857E0;-1.187524080E0;4.884171486E-1;9.701305389E0;9.785912886E0
4.979123190E0;-1.187524080E0;4.596867263E-1;9.567230225E0;9.651601914E0
4.984128006E0;-1.130063176E0;5.171475410E-1;9.643844604E0;9.723591061E0
4.989163340E0;-1.177947283E0;4.979939461E-1;9.624691010E0;9.709286009E0
4.994198674E0;-1.216254473E0;5.841852427E-1;9.595960617E0;9.690356418E0
4.999203490E0;-1.302445769E0;5.363011956E-1;9.701305389E0;9.803025564E0
5.004238823E0;-1.302445769E0;4.692635238E-1;9.662998199E0;9.761665198E0
5.009274157E0;-1.292868972E0;4.788403511E-1;9.768342972E0;9.865157002E0
5.014278973E0;-1.244984865E0;4.979939461E-1;9.749189377E0;9.840969403E0
5.019314307E0;-1.177947283E0;4.788403511E-1;9.806650162E0;9.888742856E0
5.024349640E0;-1.158793569E0;5.075707436E-1;9.854534149E0;9.935405069E0
5.029354456E0;-1.264138460E0;4.884171486E-1;9.854534149E0;9.947283079E0
5.034389789E0;-1.312022567E0;4.692635238E-1;9.921571732E0;1.001894191E1
5.039425123E0;-1.321599364E0;4.309563041E-1;9.835380554E0;9.933129359E0
5.044460457E0;-1.340752959E0;4.788403511E-1;9.931148529E0;1.003267749E1
5.049465273E0;-1.340752959E0;4.118026793E-1;9.931148529E0;1.002970144E1
5.054500606E0;-1.446097851E0;4.022258818E-1;9.892841339E0;1.000606288E1
5.059535940E0;-1.350329757E0;4.692635238E-1;9.864110947E0;9.967160251E0
5.064540757E0;-1.321599364E0;4.692635238E-1;9.873687744E0;9.972790121E0
5.069576090E0;-1.359906554E0;4.501099288E-1;9.969455719E0;1.007184155E1
5.074611423E0;-1.321599364E0;4.979939461E-1;9.892841339E0;9.993144280E0
5.079616239E0;-1.398213744E0;4.884171486E-1;9.959878922E0;1.006939626E1
5.084651573E0;-1.369483352E0;5.554547906E-1;9.988609314E0;1.009734275E1
5.089686906E0;-1.331176162E0;4.309563041E-1;9.892841339E0;9.991299368E0
5.094722240E0;-1.398213744E0;5.267243981E-1;9.940725327E0;1.005238580E1
5.099727056E0;-1.407790542E0;4.884171486E-1;9.864110947E0;9.976026779E0
5.104762390E0;-1.426944256E0;5.841852427E-1;9.739612579E0;9.860907438E0
5.109797723E0;-1.407790542E0;5.554547906E-1;9.844957352E0;9.960601864E0
5.114802540E0;-1.446097851E0;5.650315881E-1;9.825803757E0;9.947707231E0
5.119837873E0;-1.474828243E0;4.596867263E-1;9.883264542E0;1.000326688E1
5.124873207E0;-1.398213744E0;5.650315881E-1;9.835380554E0;9.950325272E0
5.129908540E0;-1.436521053E0;5.554547906E-1;9.787496567E0;9.907936809E0
5.134913356E0;-1.455674648E0;5.363011956E-1;9.797073364E0;9.919135757E0
5.139948689E0;-1.369483352E0;5.650315881E-1;9.816226959E0;9.927389237E0
5.144984024E0;-1.359906554E0;4.501099288E-1;9.844957352E0;9.948624530E0
5.150019357E0;-1.312022567E0;4.405331016E-1;9.816226959E0;9.913313490E0
5.155024173E0;-1.359906554E0;4.596867263E-1;9.816226959E0;9.920633520E0
5.160059506E0;-1.379060149E0;4.596867263E-1;9.777919769E0;9.885384858E0
5.165094840E0;-1.331176162E0;4.692635238E-1;9.701305389E0;9.803446562E0
5.170099656E0;-1.359906554E0;4.309563041E-1;9.615114212E0;9.720364730E0
5.175134990E0;-1.446097851E0;4.884171486E-1;9.643844604E0;9.763886985E0
5.180170323E0;-1.388636947E0;5.267243981E-1;9.710882187E0;9.823796822E0
5.185175139E0;-1.503558636E0;5.075707436E-1;9.691728592E0;9.820790179E0
5.190210472E0;-1.474828243E0;5.363011956E-1;9.691728592E0;9.817960095E0
5.195245807E0;-1.379060149E0;5.075707436E-1;9.749189377E0;9.859316835E0
5.200281140E0;-1.379060149E0;4.692635238E-1;9.720458984E0;9.829004935E0
5.205285956E0;-1.350329757E0;5.841852427E-1;9.825803757E0;9.935345103E0
5.210321289E0;-1.312022567E0;5.075707436E-1;9.844957352E0;9.944959353E0
5.215356623E0;-1.321599364E0;5.746083856E-1;9.806650162E0;9.911971906E0
5.220391956E0;-1.350329757E0;5.746083856E-1;9.816226959E0;9.925314955E0
5.225396773E0;-1.436521053E0;4.596867263E-1;9.777919769E0;9.893564557E0
5.230432106E0;-1.417367458E0;5.554547906E-1;9.797073364E0;9.914641044E0
5.235467440E0;-1.312022567E0;4.979939461E-1;9.835380554E0;9.934994305E0
5.240502773E0;-1.359906554E0;4.213795066E-1;9.797073364E0;9.899977426E0
5.245507590E0;-1.312022567E0;5.171475410E-1;9.873687744E0;9.973893646E0
5.250542923E0;-1.331176162E0;4.309563041E-1;9.931148529E0;1.002923050E1
5.255578257E0;-1.283292055E0;4.692635238E-1;9.892841339E0;9.986759060E0
5.260583072E0;-1.206677675E0;4.213795066E-1;1.002691650E1;1.010805057E1
5.265618406E0;-1.312022567E0;4.022258818E-1;9.959878922E0;1.005397320E1
5.270653739E0;-1.340752959E0;4.596867263E-1;9.940725327E0;1.004126239E1
5.275689073E0;-1.359906554E0;3.830722570E-1;9.940725327E0;1.004062300E1
5.280693889E0;-1.321599364E0;4.692635238E-1;9.902418137E0;1.000123583E1
5.285729223E0;-1.398213744E0;3.926490843E-1;9.931148529E0;1.003677668E1
5.290764556E0;-1.331176162E0;3.926490843E-1;9.768342972E0;9.866444531E0
5.295799890E0;-1.273715258E0;4.692635238E-1;9.758766174E0;9.852719221E0
5.300804706E0;-1.264138460E0;3.926490843E-1;9.768342972E0;9.857623637E0
5.305840040E0;-1.283292055E0;4.596867263E-1;9.777919769E0;9.872480205E0
5.310875373E0;-1.264138460E0;4.405331016E-1;9.787496567E0;9.878623614E0
5.315880189E0;-1.312022567E0;5.267243981E-1;9.730035782E0;9.832214304E0
5.320915522E0;-1.225831270E0;4.596867263E-1;9.720458984E0;9.808225989E0
5.325950856E0;-1.340752959E0;4.788403511E-1;9.825803757E0;9.928410046E0
5.330986189E0;-1.302445769E0;4.501099288E-1;9.768342972E0;9.865064031E0
5.335991006E0;-1.369483352E0;4.596867263E-1;9.797073364E0;9.903001719E0
5.341026339E0;-1.359906554E0;5.267243981E-1;9.892841339E0;9.999754706E0
5.346061673E0;-1.398213744E0;4.884171486E-1;9.816226959E0;9.927329183E0
5.351066490E0;-1.446097851E0;5.171475410E-1;9.921571732E0;1.003973238E1
5.356101823E0;-1.407790542E0;4.596867263E-1;9.825803757E0;9.936780442E0
5.361137156E0;-1.455674648E0;4.596867263E-1;9.883264542E0;1.000046092E1
5.366172490E0;-1.407790542E0;3.926490843E-1;9.797073364E0;9.905488076E0
5.371177306E0;-1.340752959E0;4.501099288E-1;9.825803757E0;9.927065876E0
5.376212639E0;-1.292868972E0;4.213795066E-1;9.873687744E0;9.966884194E0
5.381247972E0;-1.388636947E0;4.213795066E-1;9.806650162E0;9.913438387E0
5.386252789E0;-1.379060149E0;4.788403511E-1;9.806650162E0;9.914710403E0
5.391288123E0;-1.331176162E0;4.405331016E-1;9.758766174E0;9.858986593E0
5.396323456E0;-1.426944256E0;4.979939461E-1;9.797073364E0;9.912961938E0
5.401358789E0;-1.388636947E0;4.596867263E-1;9.777919769E0;9.886725417E0
5.406363606E0;-1.446097851E0;4.788403511E-1;9.768342972E0;9.886405388E0
5.411398940E0;-1.359906554E0;4.788403511E-1;9.835380554E0;9.940490157E0
5.416434273E0;-1.398213744E0;4.884171486E-1;9.835380554E0;9.946268830E0
5.421439089E0;-1.455674648E0;4.309563041E-1;9.825803757E0;9.942390632E0
5.426474422E0;-1.436521053E0;4.884171486E-1;9.864110947E0;9.980121683E0
5.431509756E0;-1.474828243E0;4.884171486E-1;9.864110947E0;9.985707508E0
5.436545090E0;-1.426944256E0;4.884171486E-1;9.911994934E0;1.002608422E1
5.441549906E0;-1.417367458E0;5.554547906E-1;9.883264542E0;9.999818925E0
5.446585239E0;-1.446097851E0;5.458779931E-1;9.921571732E0;1.004125328E1
5.451620573E0;-1.426944256E0;5.363011956E-1;1.000776291E1;1.012319650E1
5.456625389E0;-1.388636947E0;5.937620401E-1;1.000776291E1;1.012107625E1
5.461660723E0;-1.455674648E0;6.129156351E-1;1.002691650E1;1.015055214E1
5.466696056E0;-1.484405041E0;6.224924326E-1;9.988609314E0;1.011747356E1
5.471731390E0;-1.618480325E0;6.799532771E-1;1.001733971E1;1.017000048E1
5.476736205E0;-1.618480325E0;5.937620401E-1;9.988609314E0;1.013628867E1
5.481771540E0;-1.637633920E0;6.799532771E-1;1.002691650E1;1.018249655E1
5.486806873E0;-1.637633920E0;6.512228847E-1;1.018014526E1;1.033156782E1
5.491842207E0;-1.589749932E0;6.512228847E-1;1.019929886E1;1.034297314E1
5.496847022E0;-1.685518026E0;5.554547906E-1;1.020887566E1;1.036198066E1
5.501882356E0;-1.762132406E0;5.075707436E-1;1.013226128E1;1.029686638E1
5.506917689E0;-1.848323703E0;4.596867263E-1;1.016099167E1;1.033795744E1
5.511922506E0;-1.934514999E0;3.543418646E-1;1.013226128E1;1.032136740E1
5.516957839E0;-1.905784607E0;3.543418646E-1;9.988609314E0;1.017496384E1
5.521993173E0;-2.030282974E0;3.064578176E-1;9.911994934E0;1.012243098E1
5.526997989E0;-1.972822189E0;3.064578176E-1;9.873687744E0;1.007351247E1
5.532033323E0;-2.039859772E0;2.106897533E-1;9.835380554E0;1.004689647E1
5.537068656E0;-1.924938202E0;3.160346150E-1;9.777919769E0;9.970605798E0
5.542103990E0;-1.953668594E0;3.543418646E-1;9.873687744E0;1.007134990E1
5.547108806E0;-1.953668594E0;3.064578176E-1;9.950302124E0;1.014491250E1
5.552144139E0;-2.011129379E0;2.681505978E-1;9.902418137E0;1.010813687E1
5.557179472E0;-2.097320795E0;3.256114423E-1;9.940725327E0;1.016478221E1
5.562214806E0;-2.126051188E0;2.968810201E-1;9.787496567E0;1.002014576E1
5.567219622E0;-2.145204782E0;4.022258818E-1;9.691728592E0;9.934449774E0
5.572254956E0;-2.164358377E0;4.692635238E-1;9.433155060E0;9.689637239E0
5.577290289E0;-2.135627985E0;3.351882398E-1;9.299078941E0;9.547048088E0
5.582295106E0;-2.068590164E0;3.639186621E-1;9.165003777E0;9.402595189E0
5.587330439E0;-1.982398987E0;3.160346150E-1;9.126696587E0;9.344858169E0
5.592365773E0;-1.781286120E0;3.734954596E-1;9.117119789E0;9.297007709E0
5.597370589E0;-1.685518026E0;3.926490843E-1;9.155426979E0;9.317563388E0
5.602405922E0;-1.608903527E0;4.501099288E-1;9.308655739E0;9.457390823E0
5.607441255E0;-1.551442742E0;4.405331016E-1;9.557653427E0;9.692769626E0
5.612476589E0;-1.656787634E0;4.405331016E-1;9.672574997E0;9.823325392E0
5.617481406E0;-1.752555609E0;3.639186621E-1;9.739612579E0;9.902723926E0
5.622516739E0;-1.752555609E0;3.447650373E-1;9.825803757E0;9.986828003E0
5.627552072E0;-1.790862918E0;2.681505978E-1;9.854534149E0;1.001952783E1
5.632556889E0;-1.800439715E0;2.106897533E-1;9.844957352E0;1.001045247E1
5.637592223E0;-1.714248419E0;1.723825186E-1;9.768342972E0;9.919117289E0
5.642627556E0;-1.704671621E0;5.746084079E-2;9.835380554E0;9.982180009E0
5.647632372E0;-1.570596337E0;2.873042040E-2;9.873687744E0;9.997865170E0
5.652667705E0;-1.465251446E0;3.830722719E-2;9.844957352E0;9.953472484E0
5.657703039E0;-1.379060149E0;3.830722719E-2;9.950302124E0;1.004548589E1
5.662738372E0;-1.359906554E0;1.244984865E-1;9.931148529E0;1.002459759E1
5.667743189E0;-1.273715258E0;1.819593310E-1;9.959878922E0;1.004264148E1
5.672778522E0;-1.283292055E0;2.202665508E-1;9.902418137E0;9.987654420E0
5.677813856E0;-1.321599364E0;2.298433632E-1;9.969455719E0;1.005929919E1
5.682818672E0;-1.225831270E0;3.447650373E-1;9.931148529E0;1.001245406E1
5.687854006E0;-1.264138460E0;3.160346150E-1;9.911994934E0;9.997278004E0
5.692889339E0;-1.216254473E0;2.489969730E-1;9.806650162E0;9.884920932E0
5.697894155E0;-1.197100878E0;2.394201756E-1;9.701305389E0;9.777816668E0
5.702929488E0;-1.321599364E0;3.160346150E-1;9.710882187E0;9.805495174E0
5.707964822E0;-1.283292055E0;3.064578176E-1;9.586383820E0;9.676750985E0
5.713000155E0;-1.541865945E0;2.585737705E-1;9.538499832E0;9.665774156E0
5.718004972E0;-1.589749932E0;3.447650373E-1;9.653421402E0;9.789520547E0
5.723040305E0;-1.704671621E0;2.873041928E-1;9.825803757E0;9.976716319E0
5.728075639E0;-1.867477298E0;4.022258818E-1;9.921571732E0;1.010380338E1
5.733080456E0;-1.953668594E0;3.830722570E-1;9.998186111E0;1.019447354E1
5.738115789E0;-1.924938202E0;3.351882398E-1;1.005564690E1;1.024371870E1
5.743151122E0;-1.924938202E0;3.351882398E-1;1.004607010E1;1.023431789E1
5.748155938E0;-1.896207690E0;3.256114423E-1;9.950302124E0;1.013460107E1
5.753191272E0;-1.915361404E0;3.639186621E-1;9.959878922E0;1.014890310E1
5.758226605E0;-1.838746905E0;4.213795066E-1;9.892841339E0;1.007109034E1
