"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5.090541900E-1;-2.489969730E-1;7.374141216E-1;9.883264542E0;9.913863882E0
5.140895250E-1;-2.873041928E-1;6.991068721E-1;9.710882187E0;9.740252921E0
5.191248610E-1;-2.106897533E-1;7.182605267E-1;9.777919769E0;9.806528610E0
5.241601960E-1;-2.011129409E-1;7.278373241E-1;9.816226959E0;9.845227539E0
5.291955310E-1;-1.723825186E-1;6.799532771E-1;9.777919769E0;9.803048873E0
5.342003500E-1;-2.585737705E-1;7.086837292E-1;9.758766174E0;9.787880785E0
5.392356860E-1;-1.915361285E-1;7.374141216E-1;9.739612579E0;9.769366350E0
5.442710210E-1;-2.777273953E-1;7.182605267E-1;9.739612579E0;9.770009411E0
5.492758400E-1;-2.489969730E-1;7.565677166E-1;9.720458984E0;9.753036300E0
5.543111750E-1;-1.819593310E-1;7.278373241E-1;9.768342972E0;9.797110839E0
5.593465100E-1;-2.489969730E-1;7.374141216E-1;9.864110947E0;9.894769520E0
5.643818460E-1;-2.489969730E-1;6.703764796E-1;9.816226959E0;9.842241403E0
5.693866640E-1;-2.106897533E-1;6.416460276E-1;9.749189377E0;9.772553060E0
5.744220000E-1;-2.968810201E-1;6.129156351E-1;9.873687744E0;9.897146740E0
5.794573350E-1;-3.256114423E-1;6.320692301E-1;9.844957352E0;9.870598745E0
5.844621530E-1;-2.968810201E-1;6.320692301E-1;9.902418137E0;9.927010366E0
5.894974890E-1;-2.489969730E-1;6.991068721E-1;9.825803757E0;9.853789595E0
5.945328240E-1;-2.202665508E-1;6.416460276E-1;9.797073364E0;9.820533259E0
5.995376430E-1;-2.489969730E-1;6.799532771E-1;9.844957352E0;9.871551104E0
6.045729780E-1;-2.202665508E-1;6.607996821E-1;9.768342972E0;9.793145459E0
6.096083140E-1;-2.585737705E-1;6.512228847E-1;9.749189377E0;9.774336046E0
6.146436490E-1;-3.064578176E-1;6.991068721E-1;9.720458984E0;9.750384079E0
6.196484680E-1;-2.968810201E-1;7.278373241E-1;9.787496567E0;9.819010875E0
6.246838030E-1;-2.489969730E-1;6.703764796E-1;9.873687744E0;9.899551191E0
6.297191390E-1;-3.160346150E-1;7.086837292E-1;9.806650162E0;9.837301353E0
6.347239560E-1;-3.064578176E-1;7.182605267E-1;9.825803757E0;9.856786192E0
6.397592920E-1;-2.202665508E-1;7.757213712E-1;9.931148529E0;9.963833203E0
6.447946280E-1;-2.298433632E-1;6.991068721E-1;9.883264542E0;9.910625429E0
6.498299640E-1;-2.585737705E-1;6.416460276E-1;9.816226959E0;9.840573242E0
6.548347810E-1;-1.628057212E-1;7.469909191E-1;9.864110947E0;9.893694250E0
6.598701170E-1;-2.298433632E-1;6.799532771E-1;9.892841339E0;9.918844398E0
6.649054520E-1;-2.585737705E-1;6.799532771E-1;9.797073364E0;9.824044145E0
6.699102710E-1;-2.777273953E-1;7.278373241E-1;9.806650162E0;9.837543752E0
6.749456060E-1;-2.873041928E-1;7.565677166E-1;9.777919769E0;9.811353292E0
6.799809420E-1;-2.585737705E-1;7.565677166E-1;9.825803757E0;9.858279493E0
6.850162770E-1;-1.915361285E-1;7.565677166E-1;9.768342972E0;9.799469639E0
6.900210960E-1;-2.011129409E-1;6.703764796E-1;9.854534149E0;9.879356980E0
6.950564310E-1;-1.915361285E-1;6.799532771E-1;9.797073364E0;9.822508287E0
7.000917670E-1;-2.489969730E-1;6.703764796E-1;9.797073364E0;9.823138532E0
7.050965850E-1;-3.160346150E-1;6.895300746E-1;9.825803757E0;9.855036736E0
7.101319210E-1;-2.873041928E-1;6.033388376E-1;9.768342972E0;9.791173876E0
7.151672560E-1;-2.585737705E-1;6.895300746E-1;9.777919769E0;9.805612022E0
7.202025920E-1;-3.256114423E-1;6.607996821E-1;9.854534149E0;9.882030274E0
7.252074100E-1;-2.394201756E-1;6.416460276E-1;9.902418137E0;9.926072567E0
7.302427450E-1;-1.915361285E-1;6.607996821E-1;9.950302124E0;9.974059087E0
7.352780800E-1;-2.394201756E-1;6.607996821E-1;9.940725327E0;9.965540540E0
7.403134170E-1;-2.106897533E-1;6.799532771E-1;9.911994934E0;9.937523344E0
7.453182350E-1;-1.915361285E-1;7.182605267E-1;9.816226959E0;9.844333192E0
7.503535700E-1;-2.298433632E-1;6.607996821E-1;9.892841339E0;9.917549796E0
7.553889050E-1;-2.202665508E-1;6.703764796E-1;9.806650162E0;9.832004342E0
7.604242410E-1;-2.489969730E-1;6.991068721E-1;9.787496567E0;9.815591625E0
7.654290600E-1;-1.628057212E-1;7.086837292E-1;9.739612579E0;9.766718565E0
7.704643950E-1;-2.202665508E-1;6.607996821E-1;9.854534149E0;9.879120248E0
7.754997300E-1;-1.723825186E-1;6.799532771E-1;9.797073364E0;9.822153465E0
7.805350660E-1;-2.106897533E-1;6.799532771E-1;9.787496567E0;9.813348851E0
7.855398850E-1;-2.681505978E-1;6.416460276E-1;9.806650162E0;9.831276711E0
7.905752200E-1;-2.873041928E-1;6.416460276E-1;9.806650162E0;9.831817773E0
7.956105550E-1;-2.681505978E-1;6.224924326E-1;9.844957352E0;9.868261591E0
8.006458910E-1;-1.915361285E-1;6.129156351E-1;9.844957352E0;9.865877402E0
8.056507090E-1;-2.681505978E-1;6.799532771E-1;9.787496567E0;9.814750646E0
8.106860450E-1;-2.681505978E-1;6.703764796E-1;9.768342972E0;9.794990239E0
8.157213800E-1;-2.777273953E-1;6.416460276E-1;9.691728592E0;9.716915417E0
8.207567160E-1;-3.734954596E-1;6.416460276E-1;9.758766174E0;9.786967136E0
8.257615340E-1;-3.926490843E-1;6.320692301E-1;9.720458984E0;9.748897768E0
8.307968690E-1;-3.447650373E-1;6.033388376E-1;9.739612579E0;9.764370634E0
8.358322040E-1;-2.873041928E-1;7.182605267E-1;9.806650162E0;9.837114886E0
8.408675410E-1;-3.830722570E-1;7.469909191E-1;9.787496567E0;9.823432640E0
8.459028760E-1;-2.968810201E-1;6.991068721E-1;9.758766174E0;9.788279011E0
8.509076940E-1;-2.968810201E-1;6.991068721E-1;9.749189377E0;9.778731117E0
8.559430290E-1;-3.160346150E-1;7.086837292E-1;9.854534149E0;9.885036864E0
8.609783650E-1;-3.639186621E-1;6.703764796E-1;9.902418137E0;9.931753439E0
8.660137000E-1;-2.873041928E-1;5.650315881E-1;9.921571732E0;9.941800140E0
8.710185190E-1;-2.489969730E-1;5.746083856E-1;9.902418137E0;9.922200323E0
8.760538540E-1;-2.777273953E-1;5.554547906E-1;9.940725327E0;9.960104545E0
8.810891900E-1;-2.489969730E-1;5.841852427E-1;9.921571732E0;9.941873944E0
8.861245250E-1;-3.160346150E-1;5.458779931E-1;9.911994934E0;9.932044313E0
8.911598600E-1;-3.351882398E-1;5.841852427E-1;9.969455719E0;9.992180487E0
8.961646790E-1;-3.256114423E-1;6.320692301E-1;9.940725327E0;9.966120325E0
9.012000150E-1;-2.873041928E-1;6.512228847E-1;9.825803757E0;9.851550863E0
9.062353500E-1;-3.160346150E-1;6.703764796E-1;9.768342972E0;9.796418066E0
9.112706850E-1;-2.777273953E-1;6.320692301E-1;9.768342972E0;9.792709964E0
9.163060210E-1;-2.873041928E-1;6.129156351E-1;9.739612579E0;9.763107214E0
9.213108400E-1;-2.873041928E-1;6.224924326E-1;9.710882187E0;9.735053846E0
9.263461750E-1;-3.734954596E-1;5.841852427E-1;9.739612579E0;9.764262617E0
9.313815100E-1;-3.064578176E-1;6.895300746E-1;9.758766174E0;9.787894838E0
9.364168460E-1;-2.968810201E-1;6.033388376E-1;9.777919769E0;9.801013780E0
9.414521810E-1;-3.543418646E-1;6.512228847E-1;9.864110947E0;9.891932782E0
9.464570000E-1;-2.489969730E-1;6.799532771E-1;9.883264542E0;9.909755494E0
9.514923350E-1;-2.011129409E-1;6.607996821E-1;9.998186111E0;1.002201717E1
9.565276710E-1;-1.915361285E-1;6.607996821E-1;9.969455719E0;9.993167148E0
9.615630060E-1;-2.011129409E-1;5.937620401E-1;9.902418137E0;9.922241920E0
9.665983420E-1;-1.723825186E-1;6.320692301E-1;9.883264542E0;9.904955590E0
9.716031600E-1;-2.681505978E-1;6.320692301E-1;9.825803757E0;9.849763232E0
9.766384960E-1;-1.628057212E-1;6.224924326E-1;9.787496567E0;9.808623327E0
9.816738310E-1;-2.106897533E-1;6.224924326E-1;9.720458984E0;9.742649017E0
9.867091670E-1;-2.202665508E-1;6.224924326E-1;9.777919769E0;9.800190263E0
9.917445020E-1;-1.819593310E-1;6.607996821E-1;9.777919769E0;9.801912080E0
9.967493210E-1;-2.106897533E-1;6.224924326E-1;9.768342972E0;9.790424476E0
1.001784656E0;-2.489969730E-1;6.416460276E-1;9.797073364E0;9.821219661E0
1.006819992E0;-2.873041928E-1;7.278373241E-1;9.701305389E0;9.732811368E0
1.011855327E0;-2.394201756E-1;6.895300746E-1;9.835380554E0;9.862427916E0
1.016890662E0;-2.777273953E-1;6.129156351E-1;9.854534149E0;9.877481530E0
1.021895480E0;-2.489969730E-1;5.841852427E-1;9.835380554E0;9.855860314E0
1.026930817E0;-3.064578176E-1;6.033388376E-1;9.873687744E0;9.896850197E0
1.031966152E0;-2.489969730E-1;6.416460276E-1;9.806650162E0;9.830772936E0
1.037001487E0;-2.585737705E-1;5.937620401E-1;9.768342972E0;9.789787443E0
1.042036823E0;-2.777273953E-1;6.512228847E-1;9.768342972E0;9.793964885E0
1.047041641E0;-3.351882398E-1;6.607996821E-1;9.749189377E0;9.777305400E0
1.052076976E0;-2.202665508E-1;5.937620401E-1;9.758766174E0;9.779293837E0
1.057112312E0;-3.256114423E-1;6.799532771E-1;9.816226959E0;9.845134381E0
1.062147648E0;-3.160346150E-1;6.224924326E-1;9.777919769E0;9.802810297E0
1.067152465E0;-3.447650373E-1;5.746083856E-1;9.911994934E0;9.934620340E0
1.072187801E0;-2.394201756E-1;6.512228847E-1;9.931148529E0;9.955356567E0
1.077223136E0;-2.968810201E-1;6.033388376E-1;9.998186111E0;1.002077251E1
1.082258473E0;-3.830722570E-1;6.320692301E-1;9.911994934E0;9.939512032E0
1.087293808E0;-2.777273953E-1;6.416460276E-1;1.000776291E1;1.003215633E1
1.092298626E0;-2.873041928E-1;6.033388376E-1;9.892841339E0;9.915385581E0
1.097333961E0;-2.298433632E-1;5.746083856E-1;9.864110947E0;9.883505832E0
1.102369297E0;-2.873041928E-1;5.746083856E-1;9.854534149E0;9.875452485E0
1.107404632E0;-3.734954596E-1;6.416460276E-1;9.816226959E0;9.844263314E0
1.112409451E0;-3.351882398E-1;7.278373241E-1;9.854534149E0;9.887059301E0
1.117444786E0;-2.681505978E-1;6.607996821E-1;9.816226959E0;9.842096965E0
1.122480122E0;-2.298433632E-1;5.937620401E-1;9.816226959E0;9.836853819E0
1.127515457E0;-2.011129409E-1;5.937620401E-1;9.825803757E0;9.845781799E0
1.132550792E0;-2.873041928E-1;6.129156351E-1;9.864110947E0;9.887309747E0
1.137555611E0;-2.968810201E-1;7.565677166E-1;9.902418137E0;9.935714267E0
1.142590947E0;-2.968810201E-1;6.703764796E-1;9.911994934E0;9.939073726E0
1.147626282E0;-3.256114423E-1;5.746083856E-1;9.979032516E0;1.000086434E1
1.152661617E0;-1.723825186E-1;6.607996821E-1;9.892841339E0;9.916384508E0
1.157696953E0;-1.915361285E-1;6.033388376E-1;9.902418137E0;9.922630135E0
1.162701772E0;-2.106897533E-1;6.416460276E-1;9.758766174E0;9.782106984E0
1.167737107E0;-2.489969730E-1;7.374141216E-1;9.816226959E0;9.847034619E0
1.172772442E0;-1.915361285E-1;6.607996821E-1;9.902418137E0;9.926289703E0
1.177807778E0;-1.819593310E-1;7.278373241E-1;9.768342972E0;9.797110839E0
1.182812597E0;-2.202665508E-1;7.278373241E-1;9.758766174E0;9.788349287E0
1.187847932E0;-2.011129409E-1;6.703764796E-1;9.825803757E0;9.850698986E0
1.192883267E0;-1.915361285E-1;6.703764796E-1;9.720458984E0;9.745430395E0
1.197918603E0;-1.915361285E-1;7.086837292E-1;9.777919769E0;9.805438987E0
1.202953938E0;-2.298433632E-1;7.565677166E-1;9.720458984E0;9.752566101E0
1.207958756E0;-1.819593310E-1;6.607996821E-1;9.787496567E0;9.811465459E0
1.212994092E0;-1.628057212E-1;6.895300746E-1;9.768342972E0;9.794002340E0
1.218029428E0;-2.106897533E-1;7.182605267E-1;9.749189377E0;9.777882279E0
1.223064763E0;-2.873041928E-1;5.937620401E-1;9.825803757E0;9.847919401E0
1.228100099E0;-1.340752989E-1;5.458779931E-1;9.816226959E0;9.832307495E0
1.233104916E0;-1.819593310E-1;6.416460276E-1;9.825803757E0;9.848412983E0
1.238140252E0;-3.160346150E-1;6.703764796E-1;9.797073364E0;9.825066361E0
1.243175588E0;-3.064578176E-1;6.895300746E-1;9.768342972E0;9.797443163E0
1.248210924E0;-2.873041928E-1;6.320692301E-1;9.797073364E0;9.821644552E0
1.253215741E0;-2.394201756E-1;6.224924326E-1;9.873687744E0;9.896187575E0
1.258251077E0;-3.160346150E-1;5.937620401E-1;9.902418137E0;9.925236329E0
1.263286412E0;-1.915361285E-1;5.841852427E-1;9.864110947E0;9.883250642E0
1.268321748E0;-2.585737705E-1;5.841852427E-1;9.940725327E0;9.961232495E0
1.273357084E0;-2.489969730E-1;5.937620401E-1;9.911994934E0;9.932884597E0
1.278361902E0;-2.394201756E-1;6.320692301E-1;9.950302124E0;9.973231467E0
1.283397237E0;-2.489969730E-1;6.416460276E-1;9.806650162E0;9.830772936E0
1.288432572E0;-2.394201756E-1;5.650315881E-1;9.911994934E0;9.930973079E0
1.293467908E0;-1.915361285E-1;6.512228847E-1;9.873687744E0;9.896993837E0
1.298472727E0;-2.585737705E-1;6.703764796E-1;9.873687744E0;9.899796699E0
1.303508062E0;-2.681505978E-1;6.895300746E-1;9.816226959E0;9.844067664E0
1.308543397E0;-2.968810201E-1;6.703764796E-1;9.835380554E0;9.862669700E0
1.313578733E0;-3.256114423E-1;6.129156351E-1;9.758766174E0;9.783414825E0
1.318614068E0;-3.064578176E-1;6.416460276E-1;9.739612579E0;9.765535275E0
1.323618887E0;-2.298433632E-1;6.512228847E-1;9.787496567E0;9.811830016E0
1.328654222E0;-2.489969730E-1;6.895300746E-1;9.730035782E0;9.757614849E0
1.333689558E0;-2.968810201E-1;7.086837292E-1;9.768342972E0;9.798514958E0
1.338724893E0;-2.489969730E-1;6.033388376E-1;9.835380554E0;9.857014147E0
1.343760229E0;-2.681505978E-1;6.416460276E-1;9.854534149E0;9.879041333E0
1.348765047E0;-3.447650373E-1;5.937620401E-1;9.806650162E0;9.830656320E0
1.353800383E0;-2.298433632E-1;6.224924326E-1;9.844957352E0;9.867294972E0
1.358835718E0;-3.064578176E-1;6.703764796E-1;9.854534149E0;9.882062756E0
1.363871054E0;-2.489969730E-1;6.607996821E-1;9.806650162E0;9.832041655E0
1.368906389E0;-3.064578176E-1;5.937620401E-1;9.787496567E0;9.810278222E0
1.373911208E0;-3.064578176E-1;6.033388376E-1;9.816226959E0;9.839524677E0
1.378946543E0;-2.873041928E-1;7.182605267E-1;9.835380554E0;9.865756561E0
1.383981879E0;-2.777273953E-1;6.703764796E-1;9.777919769E0;9.804807604E0
1.389017214E0;-2.489969730E-1;7.086837292E-1;9.777919769E0;9.806729686E0
1.394052549E0;-3.160346150E-1;6.512228847E-1;9.797073364E0;9.823778073E0
1.399057368E0;-3.543418646E-1;6.129156351E-1;9.844957352E0;9.870380387E0
1.404092704E0;-2.968810201E-1;6.895300746E-1;9.816226959E0;9.844892167E0
1.409128039E0;-3.160346150E-1;6.416460276E-1;9.797073364E0;9.823147867E0
1.414163374E0;-2.968810201E-1;7.374141216E-1;9.902418137E0;9.934274150E0
1.419168192E0;-2.585737705E-1;7.182605267E-1;9.854534149E0;9.884057966E0
1.424203528E0;-3.256114423E-1;6.512228847E-1;9.835380554E0;9.862293075E0
1.429238864E0;-2.968810201E-1;6.799532771E-1;9.864110947E0;9.891974503E0
1.434274199E0;-3.160346150E-1;6.703764796E-1;9.883264542E0;9.911014101E0
1.439309535E0;-3.926490843E-1;6.895300746E-1;9.921571732E0;9.953251260E0
1.444314353E0;-3.734954596E-1;6.320692301E-1;9.825803757E0;9.853193890E0
1.449349688E0;-3.447650373E-1;7.661445141E-1;9.835380554E0;9.871198053E0
1.454385024E0;-2.681505978E-1;7.086837292E-1;9.816226959E0;9.845427826E0
1.459420360E0;-2.873041928E-1;7.565677166E-1;9.864110947E0;9.897253315E0
1.464425178E0;-2.873041928E-1;7.469909191E-1;9.777919769E0;9.810619458E0
1.469460513E0;-3.064578176E-1;7.469909191E-1;9.844957352E0;9.878010786E0
1.474495848E0;-2.681505978E-1;7.661445141E-1;9.777919769E0;9.811554269E0
1.479531184E0;-2.106897533E-1;6.991068721E-1;9.768342972E0;9.795594163E0
1.484566520E0;-3.256114423E-1;7.374141216E-1;9.825803757E0;9.858814425E0
1.489571338E0;-3.543418646E-1;6.991068721E-1;9.777919769E0;9.809282522E0
1.494606673E0;-2.777273953E-1;6.895300746E-1;9.806650162E0;9.834783761E0
